s (1,1) 23
(165,42) (164,42) 97
(165,42) (166,42) 67
(166,42) (165,42) 81
(166,42) (167,42) 147
(167,42) (166,42) 76
(167,42) (168,42) 36
(168,42) (167,42) 93
(168,42) (169,42) 1
(169,42) (168,42) 84
(169,42) (170,42) 91
(170,42) (169,42) 37
(1,43) (2,43) 123
(2,43) (1,43) 101
(2,43) (3,43) 5
(3,43) (2,43) 100
(3,43) (4,43) 31
(4,43) (3,43) 55
(4,43) (5,43) 120
(5,43) (4,43) 69
(5,43) (6,43) 1
(6,43) (5,43) 137
(6,43) (7,43) 20
(7,43) (6,43) 67
(7,43) (8,43) 112
(8,43) (7,43) 89
(8,43) (9,43) 9
(9,43) (8,43) 115
(9,43) (10,43) 96
(10,43) (9,43) 35
(10,43) (11,43) 47
(11,43) (10,43) 79
(11,43) (12,43) 4
(12,43) (11,43) 65
(12,43) (13,43) 61
(13,43) (12,43) 130
(13,43) (14,43) 43
(14,43) (13,43) 90
(14,43) (15,43) 139
(15,43) (14,43) 91
(15,43) (16,43) 25
(16,43) (15,43) 65
(16,43) (17,43) 58
(17,43) (16,43) 40
(17,43) (18,43) 78
(18,43) (17,43) 47
(18,43) (19,43) 69
(19,43) (18,43) 79
(19,43) (20,43) 32
(20,43) (19,43) 102
(20,43) (21,43) 133
(21,43) (20,43) 26
(21,43) (22,43) 117
(22,43) (21,43) 108
(22,43) (23,43) 92
(23,43) (22,43) 2
(23,43) (24,43) 102
(24,43) (23,43) 65
(24,43) (25,43) 75
(25,43) (24,43) 122
(25,43) (26,43) 132
(26,43) (25,43) 119
(26,43) (27,43) 88
(27,43) (26,43) 21
(27,43) (28,43) 35
(28,43) (27,43) 104
(28,43) (29,43) 8
(29,43) (28,43) 3
(29,43) (30,43) 125
(30,43) (29,43) 71
(30,43) (31,43) 79
(31,43) (30,43) 60
(31,43) (32,43) 73
(32,43) (31,43) 39
(32,43) (33,43) 9
(33,43) (32,43) 60
(33,43) (34,43) 21
(34,43) (33,43) 120
(34,43) (35,43) 49
(35,43) (34,43) 119
(35,43) (36,43) 5
(36,43) (35,43) 141
(36,43) (37,43) 100
(37,43) (36,43) 137
(37,43) (38,43) 62
(38,43) (37,43) 62
(38,43) (39,43) 26
(39,43) (38,43) 40
(39,43) (40,43) 102
(40,43) (39,43) 97
(40,43) (41,43) 148
(41,43) (40,43) 48
(41,43) (42,43) 105
(42,43) (41,43) 133
(42,43) (43,43) 126
(43,43) (42,43) 120
(43,43) (44,43) 119
(44,43) (43,43) 37
(44,43) (45,43) 7
(45,43) (44,43) 58
(45,43) (46,43) 108
(46,43) (45,43) 121
(46,43) (47,43) 9
(47,43) (46,43) 141
(47,43) (48,43) 37
(48,43) (47,43) 141
(48,43) (49,43) 150
(49,43) (48,43) 29
(49,43) (50,43) 120
(50,43) (49,43) 61
(50,43) (51,43) 91
(51,43) (50,43) 94
(51,43) (52,43) 57
(52,43) (51,43) 23
(52,43) (53,43) 64
(53,43) (52,43) 88
(53,43) (54,43) 87
(54,43) (53,43) 75
(54,43) (55,43) 4
(55,43) (54,43) 64
(55,43) (56,43) 64
(56,43) (55,43) 16
(56,43) (57,43) 134
(57,43) (56,43) 139
(57,43) (58,43) 120
(58,43) (57,43) 111
(58,43) (59,43) 83
(59,43) (58,43) 122
(59,43) (60,43) 22
(60,43) (59,43) 103
(60,43) (61,43) 74
(61,43) (60,43) 137
(61,43) (62,43) 69
(62,43) (61,43) 3
(62,43) (63,43) 126
(63,43) (62,43) 21
(63,43) (64,43) 84
(64,43) (63,43) 75
(64,43) (65,43) 29
(65,43) (64,43) 89
(65,43) (66,43) 138
(66,43) (65,43) 106
(66,43) (67,43) 64
(67,43) (66,43) 78
(67,43) (68,43) 122
(68,43) (67,43) 25
(68,43) (69,43) 62
(69,43) (68,43) 78
(69,43) (70,43) 28
(70,43) (69,43) 116
(70,43) (71,43) 135
(71,43) (70,43) 55
(71,43) (72,43) 100
(72,43) (71,43) 80
(72,43) (73,43) 125
(73,43) (72,43) 124
(73,43) (74,43) 111
(74,43) (73,43) 7
(74,43) (75,43) 71
(75,43) (74,43) 17
(75,43) (76,43) 139
(76,43) (75,43) 45
(76,43) (77,43) 13
(77,43) (76,43) 43
(77,43) (78,43) 80
(78,43) (77,43) 57
(78,43) (79,43) 2
(79,43) (78,43) 78
(79,43) (80,43) 18
(80,43) (79,43) 79
(80,43) (81,43) 29
(81,43) (80,43) 74
(81,43) (82,43) 23
(82,43) (81,43) 107
(82,43) (83,43) 118
(83,43) (82,43) 21
(83,43) (84,43) 51
(84,43) (83,43) 132
(84,43) (85,43) 97
(85,43) (84,43) 19
(85,43) (86,43) 63
(86,43) (85,43) 40
(86,43) (87,43) 26
(87,43) (86,43) 137
(87,43) (88,43) 89
(88,43) (87,43) 44
(88,43) (89,43) 30
(89,43) (88,43) 133
(89,43) (90,43) 78
(90,43) (89,43) 133
(90,43) (91,43) 70
(91,43) (90,43) 74
(91,43) (92,43) 68
(92,43) (91,43) 75
(92,43) (93,43) 71
(93,43) (92,43) 72
(93,43) (94,43) 77
(94,43) (93,43) 45
(94,43) (95,43) 116
(95,43) (94,43) 116
(95,43) (96,43) 71
(96,43) (95,43) 30
(96,43) (97,43) 42
(97,43) (96,43) 111
(97,43) (98,43) 75
(98,43) (97,43) 132
(98,43) (99,43) 123
(99,43) (98,43) 21
(99,43) (100,43) 79
(100,43) (99,43) 149
(100,43) (101,43) 118
(101,43) (100,43) 91
(101,43) (102,43) 69
(102,43) (101,43) 127
(102,43) (103,43) 7
(103,43) (102,43) 11
(103,43) (104,43) 121
(104,43) (103,43) 15
(104,43) (105,43) 21
(105,43) (104,43) 1
(105,43) (106,43) 1
(106,43) (105,43) 123
(106,43) (107,43) 88
(107,43) (106,43) 6
(107,43) (108,43) 140
(108,43) (107,43) 48
(108,43) (109,43) 21
(109,43) (108,43) 47
(109,43) (110,43) 51
(110,43) (109,43) 29
(110,43) (111,43) 17
(111,43) (110,43) 26
(111,43) (112,43) 15
(112,43) (111,43) 119
(112,43) (113,43) 77
(113,43) (112,43) 10
(113,43) (114,43) 51
(114,43) (113,43) 1
(114,43) (115,43) 48
(115,43) (114,43) 121
(115,43) (116,43) 18
(116,43) (115,43) 57
(116,43) (117,43) 57
(117,43) (116,43) 41
(117,43) (118,43) 70
(118,43) (117,43) 67
(118,43) (119,43) 20
(119,43) (118,43) 96
(119,43) (120,43) 110
(120,43) (119,43) 48
(120,43) (121,43) 42
(121,43) (120,43) 97
(121,43) (122,43) 123
(122,43) (121,43) 53
(122,43) (123,43) 132
(123,43) (122,43) 16
(123,43) (124,43) 60
(124,43) (123,43) 90
(124,43) (125,43) 7
(125,43) (124,43) 124
(125,43) (126,43) 60
(126,43) (125,43) 19
(126,43) (127,43) 2
(127,43) (126,43) 143
(127,43) (128,43) 12
(128,43) (127,43) 21
(128,43) (129,43) 3
(129,43) (128,43) 141
(129,43) (130,43) 137
(130,43) (129,43) 65
(130,43) (131,43) 90
(131,43) (130,43) 16
(131,43) (132,43) 119
(132,43) (131,43) 91
(132,43) (133,43) 9
(133,43) (132,43) 15
(133,43) (134,43) 124
(134,43) (133,43) 10
(134,43) (135,43) 44
(135,43) (134,43) 66
(135,43) (136,43) 148
(136,43) (135,43) 38
(136,43) (137,43) 51
(137,43) (136,43) 68
(137,43) (138,43) 148
(138,43) (137,43) 13
(138,43) (139,43) 116
(139,43) (138,43) 114
(139,43) (140,43) 74
(140,43) (139,43) 116
(140,43) (141,43) 90
(141,43) (140,43) 137
(141,43) (142,43) 129
(142,43) (141,43) 43
(142,43) (143,43) 146
(143,43) (142,43) 123
(143,43) (144,43) 16
(144,43) (143,43) 120
(144,43) (145,43) 127
(145,43) (144,43) 7
(145,43) (146,43) 135
(146,43) (145,43) 89
(146,43) (147,43) 37
(147,43) (146,43) 36
(147,43) (148,43) 115
(148,43) (147,43) 122
(148,43) (149,43) 130
(149,43) (148,43) 143
(149,43) (150,43) 86
(150,43) (149,43) 40
(150,43) (151,43) 147
(151,43) (150,43) 125
(151,43) (152,43) 127
(152,43) (151,43) 54
(152,43) (153,43) 70
(153,43) (152,43) 119
(153,43) (154,43) 36
(154,43) (153,43) 110
(154,43) (155,43) 101
(155,43) (154,43) 28
(155,43) (156,43) 64
(156,43) (155,43) 94
(156,43) (157,43) 98
(157,43) (156,43) 55
(157,43) (158,43) 14
(158,43) (157,43) 15
(158,43) (159,43) 15
(159,43) (158,43) 79
(159,43) (160,43) 139
(160,43) (159,43) 37
(160,43) (161,43) 92
(161,43) (160,43) 40
(161,43) (162,43) 46
(162,43) (161,43) 69
(162,43) (163,43) 3
(163,43) (162,43) 83
(163,43) (164,43) 131
(164,43) (163,43) 7
(164,43) (165,43) 150
(165,43) (164,43) 21
(165,43) (166,43) 132
(166,43) (165,43) 103
(166,43) (167,43) 16
(167,43) (166,43) 90
(167,43) (168,43) 17
(168,43) (167,43) 11
(168,43) (169,43) 69
(169,43) (168,43) 19
(169,43) (170,43) 26
(170,43) (169,43) 123
(1,44) (2,44) 6
(2,44) (1,44) 63
(2,44) (3,44) 2
(3,44) (2,44) 69
(3,44) (4,44) 58
(4,44) (3,44) 103
(4,44) (5,44) 23
(5,44) (4,44) 99
(5,44) (6,44) 46
(6,44) (5,44) 66
(6,44) (7,44) 62
(7,44) (6,44) 31
(7,44) (8,44) 18
(8,44) (7,44) 58
(8,44) (9,44) 120
(9,44) (8,44) 16
(9,44) (10,44) 31
(10,44) (9,44) 43
(10,44) (11,44) 75
(11,44) (10,44) 45
(11,44) (12,44) 94
(12,44) (11,44) 129
(12,44) (13,44) 66
(13,44) (12,44) 107
(13,44) (14,44) 66
(14,44) (13,44) 12
(14,44) (15,44) 92
(15,44) (14,44) 38
(15,44) (16,44) 43
(16,44) (15,44) 18
(16,44) (17,44) 24
(17,44) (16,44) 112
(17,44) (18,44) 133
(18,44) (17,44) 28
(18,44) (19,44) 74
(19,44) (18,44) 124
(19,44) (20,44) 64
(20,44) (19,44) 75
(20,44) (21,44) 114
(21,44) (20,44) 23
(21,44) (22,44) 74
(22,44) (21,44) 138
(22,44) (23,44) 72
(23,44) (22,44) 119
(23,44) (24,44) 120
(24,44) (23,44) 70
(24,44) (25,44) 73
(25,44) (24,44) 85
(25,44) (26,44) 31
(26,44) (25,44) 102
(26,44) (27,44) 94
(27,44) (26,44) 145
(27,44) (28,44) 24
(28,44) (27,44) 145
(28,44) (29,44) 59
(29,44) (28,44) 130
(29,44) (30,44) 33
(30,44) (29,44) 103
(30,44) (31,44) 12
(31,44) (30,44) 86
(31,44) (32,44) 50
(32,44) (31,44) 108
(32,44) (33,44) 132
(33,44) (32,44) 100
(33,44) (34,44) 49
(34,44) (33,44) 55
(34,44) (35,44) 41
(35,44) (34,44) 46
(35,44) (36,44) 3
(36,44) (35,44) 71
(36,44) (37,44) 85
(37,44) (36,44) 21
(37,44) (38,44) 102
(38,44) (37,44) 11
(38,44) (39,44) 62
(39,44) (38,44) 147
(39,44) (40,44) 68
(40,44) (39,44) 21
(40,44) (41,44) 138
(41,44) (40,44) 142
(41,44) (42,44) 121
(42,44) (41,44) 98
(42,44) (43,44) 81
(43,44) (42,44) 6
(43,44) (44,44) 35
(44,44) (43,44) 57
(44,44) (45,44) 33
(45,44) (44,44) 50
(45,44) (46,44) 92
(46,44) (45,44) 102
(46,44) (47,44) 121
(47,44) (46,44) 89
(47,44) (48,44) 74
(48,44) (47,44) 143
(48,44) (49,44) 19
(49,44) (48,44) 33
(49,44) (50,44) 126
(50,44) (49,44) 126
(50,44) (51,44) 48
(51,44) (50,44) 47
(51,44) (52,44) 118
(52,44) (51,44) 124
(52,44) (53,44) 123
(53,44) (52,44) 25
(53,44) (54,44) 13
(54,44) (53,44) 78
(54,44) (55,44) 57
(55,44) (54,44) 25
(55,44) (56,44) 10
(56,44) (55,44) 28
(56,44) (57,44) 101
(57,44) (56,44) 148
(57,44) (58,44) 116
(58,44) (57,44) 114
(58,44) (59,44) 104
(59,44) (58,44) 109
(59,44) (60,44) 130
(60,44) (59,44) 110
(60,44) (61,44) 140
(61,44) (60,44) 28
(61,44) (62,44) 102
(62,44) (61,44) 96
(62,44) (63,44) 37
(63,44) (62,44) 144
(63,44) (64,44) 141
(64,44) (63,44) 97
(64,44) (65,44) 85
(65,44) (64,44) 102
(65,44) (66,44) 92
(66,44) (65,44) 150
(66,44) (67,44) 8
(67,44) (66,44) 17
(67,44) (68,44) 107
(68,44) (67,44) 144
(68,44) (69,44) 41
(69,44) (68,44) 20
(69,44) (70,44) 124
(70,44) (69,44) 98
(70,44) (71,44) 7
(71,44) (70,44) 32
(71,44) (72,44) 2
(72,44) (71,44) 138
(72,44) (73,44) 30
(73,44) (72,44) 141
(73,44) (74,44) 66
(74,44) (73,44) 113
(74,44) (75,44) 124
(75,44) (74,44) 70
(75,44) (76,44) 93
(76,44) (75,44) 113
(76,44) (77,44) 78
(77,44) (76,44) 61
(77,44) (78,44) 134
(78,44) (77,44) 21
(78,44) (79,44) 110
(79,44) (78,44) 59
(79,44) (80,44) 135
(80,44) (79,44) 90
(80,44) (81,44) 144
(81,44) (80,44) 87
(81,44) (82,44) 100
(82,44) (81,44) 144
(82,44) (83,44) 87
(83,44) (82,44) 31
(83,44) (84,44) 20
(84,44) (83,44) 13
(84,44) (85,44) 45
(85,44) (84,44) 46
(85,44) (86,44) 127
(86,44) (85,44) 77
(86,44) (87,44) 86
(87,44) (86,44) 141
(87,44) (88,44) 137
(88,44) (87,44) 89
(88,44) (89,44) 121
(89,44) (88,44) 41
(89,44) (90,44) 132
(90,44) (89,44) 107
(90,44) (91,44) 32
(91,44) (90,44) 96
(91,44) (92,44) 122
(92,44) (91,44) 23
(92,44) (93,44) 90
(93,44) (92,44) 63
(93,44) (94,44) 27
(94,44) (93,44) 93
(94,44) (95,44) 22
(95,44) (94,44) 81
(95,44) (96,44) 149
(96,44) (95,44) 36
(96,44) (97,44) 69
(97,44) (96,44) 75
(97,44) (98,44) 41
(98,44) (97,44) 81
(98,44) (99,44) 104
(99,44) (98,44) 130
(99,44) (100,44) 58
(100,44) (99,44) 144
(100,44) (101,44) 73
(101,44) (100,44) 142
(101,44) (102,44) 129
(102,44) (101,44) 24
(102,44) (103,44) 72
(103,44) (102,44) 21
(103,44) (104,44) 103
(104,44) (103,44) 49
(104,44) (105,44) 97
(105,44) (104,44) 93
(105,44) (106,44) 74
(106,44) (105,44) 78
(106,44) (107,44) 4
(107,44) (106,44) 123
(107,44) (108,44) 108
(108,44) (107,44) 27
(108,44) (109,44) 114
(109,44) (108,44) 127
(109,44) (110,44) 123
(110,44) (109,44) 99
(110,44) (111,44) 6
(111,44) (110,44) 116
(111,44) (112,44) 143
(112,44) (111,44) 30
(112,44) (113,44) 10
(113,44) (112,44) 48
(113,44) (114,44) 143
(114,44) (113,44) 107
(114,44) (115,44) 42
(115,44) (114,44) 47
(115,44) (116,44) 140
(116,44) (115,44) 130
(116,44) (117,44) 111
(117,44) (116,44) 20
(117,44) (118,44) 75
(118,44) (117,44) 107
(118,44) (119,44) 1
(119,44) (118,44) 119
(119,44) (120,44) 25
(120,44) (119,44) 108
(120,44) (121,44) 118
(121,44) (120,44) 145
(121,44) (122,44) 29
(122,44) (121,44) 38
(122,44) (123,44) 39
(123,44) (122,44) 84
(123,44) (124,44) 81
(124,44) (123,44) 28
(124,44) (125,44) 20
(125,44) (124,44) 91
(125,44) (126,44) 77
(126,44) (125,44) 62
(126,44) (127,44) 21
(127,44) (126,44) 87
(127,44) (128,44) 75
(128,44) (127,44) 40
(128,44) (129,44) 97
(129,44) (128,44) 36
(129,44) (130,44) 147
(130,44) (129,44) 56
(130,44) (131,44) 129
(131,44) (130,44) 95
(131,44) (132,44) 140
(132,44) (131,44) 23
(132,44) (133,44) 95
(133,44) (132,44) 49
(133,44) (134,44) 120
(134,44) (133,44) 130
(134,44) (135,44) 112
(135,44) (134,44) 27
(135,44) (136,44) 116
(136,44) (135,44) 134
(136,44) (137,44) 100
(137,44) (136,44) 50
(137,44) (138,44) 88
(138,44) (137,44) 13
(138,44) (139,44) 8
(139,44) (138,44) 25
(139,44) (140,44) 3
(140,44) (139,44) 64
(140,44) (141,44) 123
(141,44) (140,44) 85
(141,44) (142,44) 113
(142,44) (141,44) 128
(142,44) (143,44) 65
(143,44) (142,44) 1
(143,44) (144,44) 7
(144,44) (143,44) 94
(144,44) (145,44) 99
(145,44) (144,44) 95
(145,44) (146,44) 26
(146,44) (145,44) 79
(146,44) (147,44) 114
(147,44) (146,44) 50
(147,44) (148,44) 3
(148,44) (147,44) 147
(148,44) (149,44) 28
(149,44) (148,44) 29
(149,44) (150,44) 141
(150,44) (149,44) 145
(150,44) (151,44) 42
(151,44) (150,44) 115
(151,44) (152,44) 59
(152,44) (151,44) 38
(152,44) (153,44) 98
(153,44) (152,44) 10
(153,44) (154,44) 69
(154,44) (153,44) 145
(154,44) (155,44) 55
(155,44) (154,44) 97
(155,44) (156,44) 64
(156,44) (155,44) 27
(156,44) (157,44) 67
(157,44) (156,44) 60
(157,44) (158,44) 23
(158,44) (157,44) 39
(158,44) (159,44) 107
(159,44) (158,44) 89
(159,44) (160,44) 79
(160,44) (159,44) 127
(160,44) (161,44) 50
(161,44) (160,44) 13
(161,44) (162,44) 139
(162,44) (161,44) 103
(162,44) (163,44) 32
(163,44) (162,44) 14
(163,44) (164,44) 147
(164,44) (163,44) 135
(164,44) (165,44) 76
(165,44) (164,44) 47
(165,44) (166,44) 88
(166,44) (165,44) 110
(166,44) (167,44) 119
(167,44) (166,44) 124
(167,44) (168,44) 69
(168,44) (167,44) 12
(168,44) (169,44) 130
(169,44) (168,44) 7
(169,44) (170,44) 97
(170,44) (169,44) 111
(1,45) (2,45) 37
(2,45) (1,45) 129
(2,45) (3,45) 140
(3,45) (2,45) 18
(3,45) (4,45) 12
(4,45) (3,45) 32
(4,45) (5,45) 97
(5,45) (4,45) 56
(5,45) (6,45) 83
(6,45) (5,45) 59
(6,45) (7,45) 43
(7,45) (6,45) 22
(7,45) (8,45) 74
(8,45) (7,45) 16
(8,45) (9,45) 15
(9,45) (8,45) 74
(9,45) (10,45) 44
(10,45) (9,45) 120
(10,45) (11,45) 71
(11,45) (10,45) 107
(11,45) (12,45) 14
(12,45) (11,45) 88
(12,45) (13,45) 74
(13,45) (12,45) 123
(13,45) (14,45) 82
(14,45) (13,45) 93
(14,45) (15,45) 24
(15,45) (14,45) 13
(15,45) (16,45) 140
(16,45) (15,45) 141
(16,45) (17,45) 114
(17,45) (16,45) 101
(17,45) (18,45) 63
(18,45) (17,45) 114
(18,45) (19,45) 67
(19,45) (18,45) 60
(19,45) (20,45) 45
(20,45) (19,45) 128
(20,45) (21,45) 129
(21,45) (20,45) 14
(21,45) (22,45) 130
(22,45) (21,45) 13
(22,45) (23,45) 32
(23,45) (22,45) 143
(23,45) (24,45) 48
(24,45) (23,45) 118
(24,45) (25,45) 81
(25,45) (24,45) 80
(25,45) (26,45) 76
(26,45) (25,45) 27
(26,45) (27,45) 113
(27,45) (26,45) 19
(27,45) (28,45) 60
(28,45) (27,45) 144
(28,45) (29,45) 66
(29,45) (28,45) 30
(29,45) (30,45) 111
(30,45) (29,45) 73
(30,45) (31,45) 53
(31,45) (30,45) 89
(31,45) (32,45) 137
(32,45) (31,45) 44
(32,45) (33,45) 4
(33,45) (32,45) 66
(33,45) (34,45) 150
(34,45) (33,45) 95
(34,45) (35,45) 127
(35,45) (34,45) 137
(35,45) (36,45) 146
(36,45) (35,45) 8
(36,45) (37,45) 88
(37,45) (36,45) 110
(37,45) (38,45) 85
(38,45) (37,45) 36
(38,45) (39,45) 92
(39,45) (38,45) 136
(39,45) (40,45) 108
(40,45) (39,45) 119
(40,45) (41,45) 63
(41,45) (40,45) 37
(41,45) (42,45) 137
(42,45) (41,45) 24
(42,45) (43,45) 56
(43,45) (42,45) 106
(43,45) (44,45) 128
(44,45) (43,45) 147
(44,45) (45,45) 115
(45,45) (44,45) 101
(45,45) (46,45) 37
(46,45) (45,45) 52
(46,45) (47,45) 130
(47,45) (46,45) 28
(47,45) (48,45) 63
(48,45) (47,45) 83
(48,45) (49,45) 13
(49,45) (48,45) 39
(49,45) (50,45) 112
(50,45) (49,45) 115
(50,45) (51,45) 93
(51,45) (50,45) 99
(51,45) (52,45) 141
(52,45) (51,45) 50
(52,45) (53,45) 56
(53,45) (52,45) 140
(53,45) (54,45) 89
(54,45) (53,45) 9
(54,45) (55,45) 21
(55,45) (54,45) 15
(55,45) (56,45) 16
(56,45) (55,45) 53
(56,45) (57,45) 36
(57,45) (56,45) 115
(57,45) (58,45) 88
(58,45) (57,45) 27
(58,45) (59,45) 41
(59,45) (58,45) 43
(59,45) (60,45) 125
(60,45) (59,45) 9
(60,45) (61,45) 60
(61,45) (60,45) 98
(61,45) (62,45) 57
(62,45) (61,45) 37
(62,45) (63,45) 25
(63,45) (62,45) 3
(63,45) (64,45) 20
(64,45) (63,45) 128
(64,45) (65,45) 103
(65,45) (64,45) 50
(65,45) (66,45) 140
(66,45) (65,45) 87
(66,45) (67,45) 9
(67,45) (66,45) 29
(67,45) (68,45) 33
(68,45) (67,45) 136
(68,45) (69,45) 44
(69,45) (68,45) 82
(69,45) (70,45) 92
(70,45) (69,45) 121
(70,45) (71,45) 7
(71,45) (70,45) 105
(71,45) (72,45) 6
(72,45) (71,45) 66
(72,45) (73,45) 48
(73,45) (72,45) 106
(73,45) (74,45) 69
(74,45) (73,45) 25
(74,45) (75,45) 132
(75,45) (74,45) 102
(75,45) (76,45) 97
(76,45) (75,45) 18
(76,45) (77,45) 10
(77,45) (76,45) 10
(77,45) (78,45) 34
(78,45) (77,45) 44
(78,45) (79,45) 17
(79,45) (78,45) 10
(79,45) (80,45) 89
(80,45) (79,45) 84
(80,45) (81,45) 75
(81,45) (80,45) 140
(81,45) (82,45) 115
(82,45) (81,45) 62
(82,45) (83,45) 89
(83,45) (82,45) 149
(83,45) (84,45) 142
(84,45) (83,45) 22
(84,45) (85,45) 139
(85,45) (84,45) 81
(85,45) (86,45) 25
(86,45) (85,45) 71
(86,45) (87,45) 56
(87,45) (86,45) 91
(87,45) (88,45) 144
(88,45) (87,45) 59
(88,45) (89,45) 37
(89,45) (88,45) 83
(89,45) (90,45) 101
(90,45) (89,45) 27
(90,45) (91,45) 63
(91,45) (90,45) 121
(91,45) (92,45) 90
(92,45) (91,45) 36
(92,45) (93,45) 125
(93,45) (92,45) 109
(93,45) (94,45) 139
(94,45) (93,45) 73
(94,45) (95,45) 2
(95,45) (94,45) 136
(95,45) (96,45) 134
(96,45) (95,45) 117
(96,45) (97,45) 23
(97,45) (96,45) 103
(97,45) (98,45) 133
(98,45) (97,45) 71
(98,45) (99,45) 140
(99,45) (98,45) 71
(99,45) (100,45) 22
(100,45) (99,45) 112
(100,45) (101,45) 30
(101,45) (100,45) 20
(101,45) (102,45) 13
(102,45) (101,45) 65
(102,45) (103,45) 5
(103,45) (102,45) 45
(103,45) (104,45) 111
(104,45) (103,45) 8
(104,45) (105,45) 85
(105,45) (104,45) 31
(105,45) (106,45) 44
(106,45) (105,45) 110
(106,45) (107,45) 121
(107,45) (106,45) 127
(107,45) (108,45) 98
(108,45) (107,45) 143
(108,45) (109,45) 26
(109,45) (108,45) 90
(109,45) (110,45) 44
(110,45) (109,45) 23
(110,45) (111,45) 77
(111,45) (110,45) 119
(111,45) (112,45) 135
(112,45) (111,45) 9
(112,45) (113,45) 140
(113,45) (112,45) 131
(113,45) (114,45) 103
(114,45) (113,45) 117
(114,45) (115,45) 140
(115,45) (114,45) 30
(115,45) (116,45) 16
(116,45) (115,45) 88
(116,45) (117,45) 112
(117,45) (116,45) 56
(117,45) (118,45) 6
(118,45) (117,45) 53
(118,45) (119,45) 108
(119,45) (118,45) 87
(119,45) (120,45) 12
(120,45) (119,45) 150
(120,45) (121,45) 40
(121,45) (120,45) 16
(121,45) (122,45) 1
(122,45) (121,45) 52
(122,45) (123,45) 92
(123,45) (122,45) 24
(123,45) (124,45) 83
(124,45) (123,45) 142
(124,45) (125,45) 120
(125,45) (124,45) 52
(125,45) (126,45) 7
(126,45) (125,45) 76
(126,45) (127,45) 53
(127,45) (126,45) 133
(127,45) (128,45) 58
(128,45) (127,45) 143
(128,45) (129,45) 33
(129,45) (128,45) 42
(129,45) (130,45) 36
(130,45) (129,45) 133
(130,45) (131,45) 20
(131,45) (130,45) 135
(131,45) (132,45) 20
(132,45) (131,45) 29
(132,45) (133,45) 25
(133,45) (132,45) 33
(133,45) (134,45) 5
(134,45) (133,45) 60
(134,45) (135,45) 125
(135,45) (134,45) 60
(135,45) (136,45) 101
(136,45) (135,45) 93
(136,45) (137,45) 150
(137,45) (136,45) 18
(137,45) (138,45) 73
(138,45) (137,45) 35
(138,45) (139,45) 38
(139,45) (138,45) 117
(139,45) (140,45) 122
(140,45) (139,45) 48
(140,45) (141,45) 127
(141,45) (140,45) 105
(141,45) (142,45) 85
(142,45) (141,45) 8
(142,45) (143,45) 16
(143,45) (142,45) 91
(143,45) (144,45) 64
(144,45) (143,45) 27
(144,45) (145,45) 63
(145,45) (144,45) 98
(145,45) (146,45) 136
(146,45) (145,45) 103
(146,45) (147,45) 82
(147,45) (146,45) 138
(147,45) (148,45) 4
(148,45) (147,45) 113
(148,45) (149,45) 108
(149,45) (148,45) 55
(149,45) (150,45) 55
(150,45) (149,45) 105
(150,45) (151,45) 102
(151,45) (150,45) 38
(151,45) (152,45) 130
(152,45) (151,45) 136
(152,45) (153,45) 62
(153,45) (152,45) 63
(153,45) (154,45) 121
(154,45) (153,45) 128
(154,45) (155,45) 1
(155,45) (154,45) 121
(155,45) (156,45) 34
(156,45) (155,45) 111
(156,45) (157,45) 60
(157,45) (156,45) 69
(157,45) (158,45) 63
(158,45) (157,45) 144
(158,45) (159,45) 52
(159,45) (158,45) 96
(159,45) (160,45) 127
(160,45) (159,45) 96
(160,45) (161,45) 112
(161,45) (160,45) 125
(161,45) (162,45) 82
(162,45) (161,45) 144
(162,45) (163,45) 111
(163,45) (162,45) 123
(163,45) (164,45) 13
(164,45) (163,45) 105
(164,45) (165,45) 2
(165,45) (164,45) 59
(165,45) (166,45) 33
(166,45) (165,45) 75
(166,45) (167,45) 1
(167,45) (166,45) 9
(167,45) (168,45) 119
(168,45) (167,45) 29
(168,45) (169,45) 9
(169,45) (168,45) 1
(169,45) (170,45) 4
(170,45) (169,45) 28
(1,46) (2,46) 39
(2,46) (1,46) 99
(2,46) (3,46) 85
(3,46) (2,46) 142
(3,46) (4,46) 19
(4,46) (3,46) 11
(4,46) (5,46) 62
(5,46) (4,46) 133
(5,46) (6,46) 58
(6,46) (5,46) 116
(6,46) (7,46) 37
(7,46) (6,46) 148
(7,46) (8,46) 17
(8,46) (7,46) 54
(8,46) (9,46) 77
(9,46) (8,46) 142
(9,46) (10,46) 116
(10,46) (9,46) 9
(10,46) (11,46) 21
(11,46) (10,46) 107
(11,46) (12,46) 10
(12,46) (11,46) 67
(12,46) (13,46) 51
(13,46) (12,46) 70
(13,46) (14,46) 115
(14,46) (13,46) 75
(14,46) (15,46) 142
(15,46) (14,46) 131
(15,46) (16,46) 101
(16,46) (15,46) 64
(16,46) (17,46) 66
(17,46) (16,46) 100
(17,46) (18,46) 118
(18,46) (17,46) 76
(18,46) (19,46) 65
(19,46) (18,46) 50
(19,46) (20,46) 49
(20,46) (19,46) 146
(20,46) (21,46) 43
(21,46) (20,46) 102
(21,46) (22,46) 4
(22,46) (21,46) 17
(22,46) (23,46) 19
(23,46) (22,46) 74
(23,46) (24,46) 30
(24,46) (23,46) 132
(24,46) (25,46) 81
(25,46) (24,46) 60
(25,46) (26,46) 13
(26,46) (25,46) 124
(26,46) (27,46) 58
