s (1,1) 113
(61,38) (60,38) 394
(61,38) (62,38) 33
(62,38) (61,38) 147
(62,38) (63,38) 402
(63,38) (62,38) 193
(63,38) (64,38) 229
(64,38) (63,38) 125
(64,38) (65,38) 224
(65,38) (64,38) 343
(65,38) (66,38) 435
(66,38) (65,38) 29
(66,38) (67,38) 146
(67,38) (66,38) 246
(67,38) (68,38) 84
(68,38) (67,38) 116
(68,38) (69,38) 10
(69,38) (68,38) 73
(69,38) (70,38) 4
(70,38) (69,38) 153
(70,38) (71,38) 233
(71,38) (70,38) 236
(71,38) (72,38) 350
(72,38) (71,38) 291
(72,38) (73,38) 405
(73,38) (72,38) 410
(73,38) (74,38) 224
(74,38) (73,38) 360
(74,38) (75,38) 445
(75,38) (74,38) 350
(75,38) (76,38) 241
(76,38) (75,38) 394
(76,38) (77,38) 421
(77,38) (76,38) 209
(77,38) (78,38) 306
(78,38) (77,38) 269
(78,38) (79,38) 173
(79,38) (78,38) 97
(79,38) (80,38) 330
(80,38) (79,38) 464
(80,38) (81,38) 57
(81,38) (80,38) 299
(81,38) (82,38) 438
(82,38) (81,38) 325
(82,38) (83,38) 375
(83,38) (82,38) 223
(83,38) (84,38) 195
(84,38) (83,38) 354
(84,38) (85,38) 177
(85,38) (84,38) 72
(85,38) (86,38) 33
(86,38) (85,38) 349
(86,38) (87,38) 153
(87,38) (86,38) 107
(87,38) (88,38) 40
(88,38) (87,38) 96
(88,38) (89,38) 279
(89,38) (88,38) 34
(89,38) (90,38) 189
(90,38) (89,38) 44
(90,38) (91,38) 222
(91,38) (90,38) 46
(91,38) (92,38) 482
(92,38) (91,38) 465
(92,38) (93,38) 375
(93,38) (92,38) 382
(93,38) (94,38) 363
(94,38) (93,38) 289
(94,38) (95,38) 115
(95,38) (94,38) 23
(95,38) (96,38) 454
(96,38) (95,38) 165
(96,38) (97,38) 329
(97,38) (96,38) 217
(97,38) (98,38) 426
(98,38) (97,38) 48
(98,38) (99,38) 424
(99,38) (98,38) 7
(99,38) (100,38) 56
(100,38) (99,38) 25
(100,38) (101,38) 427
(101,38) (100,38) 411
(101,38) (102,38) 231
(102,38) (101,38) 14
(102,38) (103,38) 115
(103,38) (102,38) 174
(103,38) (104,38) 447
(104,38) (103,38) 351
(104,38) (105,38) 353
(105,38) (104,38) 446
(105,38) (106,38) 208
(106,38) (105,38) 292
(106,38) (107,38) 197
(107,38) (106,38) 499
(107,38) (108,38) 89
(108,38) (107,38) 273
(108,38) (109,38) 18
(109,38) (108,38) 88
(109,38) (110,38) 59
(110,38) (109,38) 20
(110,38) (111,38) 25
(111,38) (110,38) 331
(111,38) (112,38) 460
(112,38) (111,38) 298
(112,38) (113,38) 290
(113,38) (112,38) 52
(113,38) (114,38) 427
(114,38) (113,38) 59
(114,38) (115,38) 179
(115,38) (114,38) 282
(115,38) (116,38) 33
(116,38) (115,38) 244
(116,38) (117,38) 136
(117,38) (116,38) 289
(117,38) (118,38) 223
(118,38) (117,38) 39
(118,38) (119,38) 190
(119,38) (118,38) 292
(119,38) (120,38) 337
(120,38) (119,38) 374
(120,38) (121,38) 55
(121,38) (120,38) 111
(121,38) (122,38) 347
(122,38) (121,38) 10
(122,38) (123,38) 252
(123,38) (122,38) 225
(123,38) (124,38) 184
(124,38) (123,38) 495
(124,38) (125,38) 347
(125,38) (124,38) 119
(125,38) (126,38) 207
(126,38) (125,38) 453
(126,38) (127,38) 492
(127,38) (126,38) 305
(127,38) (128,38) 328
(128,38) (127,38) 377
(128,38) (129,38) 86
(129,38) (128,38) 71
(129,38) (130,38) 28
(130,38) (129,38) 174
(130,38) (131,38) 374
(131,38) (130,38) 472
(131,38) (132,38) 129
(132,38) (131,38) 343
(132,38) (133,38) 129
(133,38) (132,38) 407
(133,38) (134,38) 276
(134,38) (133,38) 405
(134,38) (135,38) 488
(135,38) (134,38) 226
(135,38) (136,38) 464
(136,38) (135,38) 295
(136,38) (137,38) 446
(137,38) (136,38) 128
(137,38) (138,38) 352
(138,38) (137,38) 86
(138,38) (139,38) 433
(139,38) (138,38) 160
(139,38) (140,38) 317
(140,38) (139,38) 192
(140,38) (141,38) 477
(141,38) (140,38) 188
(141,38) (142,38) 147
(142,38) (141,38) 5
(142,38) (143,38) 362
(143,38) (142,38) 408
(143,38) (144,38) 279
(144,38) (143,38) 252
(144,38) (145,38) 197
(145,38) (144,38) 471
(145,38) (146,38) 385
(146,38) (145,38) 256
(146,38) (147,38) 446
(147,38) (146,38) 485
(147,38) (148,38) 376
(148,38) (147,38) 46
(148,38) (149,38) 269
(149,38) (148,38) 48
(149,38) (150,38) 175
(150,38) (149,38) 16
(1,39) (2,39) 16
(2,39) (1,39) 412
(2,39) (3,39) 395
(3,39) (2,39) 368
(3,39) (4,39) 193
(4,39) (3,39) 181
(4,39) (5,39) 75
(5,39) (4,39) 459
(5,39) (6,39) 377
(6,39) (5,39) 363
(6,39) (7,39) 191
(7,39) (6,39) 454
(7,39) (8,39) 21
(8,39) (7,39) 262
(8,39) (9,39) 495
(9,39) (8,39) 231
(9,39) (10,39) 188
(10,39) (9,39) 34
(10,39) (11,39) 59
(11,39) (10,39) 277
(11,39) (12,39) 6
(12,39) (11,39) 78
(12,39) (13,39) 208
(13,39) (12,39) 329
(13,39) (14,39) 283
(14,39) (13,39) 424
(14,39) (15,39) 22
(15,39) (14,39) 173
(15,39) (16,39) 365
(16,39) (15,39) 328
(16,39) (17,39) 124
(17,39) (16,39) 419
(17,39) (18,39) 225
(18,39) (17,39) 182
(18,39) (19,39) 278
(19,39) (18,39) 23
(19,39) (20,39) 365
(20,39) (19,39) 203
(20,39) (21,39) 21
(21,39) (20,39) 198
(21,39) (22,39) 4
(22,39) (21,39) 211
(22,39) (23,39) 35
(23,39) (22,39) 475
(23,39) (24,39) 445
(24,39) (23,39) 109
(24,39) (25,39) 426
(25,39) (24,39) 120
(25,39) (26,39) 302
(26,39) (25,39) 433
(26,39) (27,39) 466
(27,39) (26,39) 38
(27,39) (28,39) 317
(28,39) (27,39) 379
(28,39) (29,39) 91
(29,39) (28,39) 166
(29,39) (30,39) 425
(30,39) (29,39) 238
(30,39) (31,39) 267
(31,39) (30,39) 232
(31,39) (32,39) 188
(32,39) (31,39) 343
(32,39) (33,39) 394
(33,39) (32,39) 346
(33,39) (34,39) 140
(34,39) (33,39) 251
(34,39) (35,39) 249
(35,39) (34,39) 7
(35,39) (36,39) 301
(36,39) (35,39) 112
(36,39) (37,39) 122
(37,39) (36,39) 146
(37,39) (38,39) 114
(38,39) (37,39) 89
(38,39) (39,39) 299
(39,39) (38,39) 5
(39,39) (40,39) 56
(40,39) (39,39) 133
(40,39) (41,39) 136
(41,39) (40,39) 335
(41,39) (42,39) 348
(42,39) (41,39) 273
(42,39) (43,39) 11
(43,39) (42,39) 210
(43,39) (44,39) 291
(44,39) (43,39) 126
(44,39) (45,39) 255
(45,39) (44,39) 359
(45,39) (46,39) 260
(46,39) (45,39) 335
(46,39) (47,39) 356
(47,39) (46,39) 463
(47,39) (48,39) 215
(48,39) (47,39) 241
(48,39) (49,39) 174
(49,39) (48,39) 398
(49,39) (50,39) 334
(50,39) (49,39) 56
(50,39) (51,39) 456
(51,39) (50,39) 387
(51,39) (52,39) 393
(52,39) (51,39) 106
(52,39) (53,39) 270
(53,39) (52,39) 24
(53,39) (54,39) 371
(54,39) (53,39) 270
(54,39) (55,39) 256
(55,39) (54,39) 258
(55,39) (56,39) 103
(56,39) (55,39) 11
(56,39) (57,39) 283
(57,39) (56,39) 481
(57,39) (58,39) 185
(58,39) (57,39) 232
(58,39) (59,39) 137
(59,39) (58,39) 376
(59,39) (60,39) 235
(60,39) (59,39) 472
(60,39) (61,39) 23
(61,39) (60,39) 495
(61,39) (62,39) 484
(62,39) (61,39) 359
(62,39) (63,39) 67
(63,39) (62,39) 290
(63,39) (64,39) 332
(64,39) (63,39) 287
(64,39) (65,39) 252
(65,39) (64,39) 139
(65,39) (66,39) 297
(66,39) (65,39) 281
(66,39) (67,39) 488
(67,39) (66,39) 269
(67,39) (68,39) 114
(68,39) (67,39) 280
(68,39) (69,39) 152
(69,39) (68,39) 340
(69,39) (70,39) 315
(70,39) (69,39) 49
(70,39) (71,39) 243
(71,39) (70,39) 252
(71,39) (72,39) 428
(72,39) (71,39) 470
(72,39) (73,39) 413
(73,39) (72,39) 153
(73,39) (74,39) 271
(74,39) (73,39) 337
(74,39) (75,39) 439
(75,39) (74,39) 434
(75,39) (76,39) 57
(76,39) (75,39) 480
(76,39) (77,39) 128
(77,39) (76,39) 23
(77,39) (78,39) 1
(78,39) (77,39) 265
(78,39) (79,39) 122
(79,39) (78,39) 429
(79,39) (80,39) 158
(80,39) (79,39) 404
(80,39) (81,39) 139
(81,39) (80,39) 188
(81,39) (82,39) 238
(82,39) (81,39) 122
(82,39) (83,39) 8
(83,39) (82,39) 212
(83,39) (84,39) 431
(84,39) (83,39) 359
(84,39) (85,39) 233
(85,39) (84,39) 216
(85,39) (86,39) 317
(86,39) (85,39) 456
(86,39) (87,39) 427
(87,39) (86,39) 233
(87,39) (88,39) 83
(88,39) (87,39) 166
(88,39) (89,39) 62
(89,39) (88,39) 28
(89,39) (90,39) 148
(90,39) (89,39) 163
(90,39) (91,39) 158
(91,39) (90,39) 95
(91,39) (92,39) 370
(92,39) (91,39) 414
(92,39) (93,39) 258
(93,39) (92,39) 34
(93,39) (94,39) 179
(94,39) (93,39) 207
(94,39) (95,39) 372
(95,39) (94,39) 272
(95,39) (96,39) 226
(96,39) (95,39) 9
(96,39) (97,39) 404
(97,39) (96,39) 282
(97,39) (98,39) 125
(98,39) (97,39) 371
(98,39) (99,39) 260
(99,39) (98,39) 255
(99,39) (100,39) 197
(100,39) (99,39) 34
(100,39) (101,39) 129
(101,39) (100,39) 331
(101,39) (102,39) 235
(102,39) (101,39) 228
(102,39) (103,39) 224
(103,39) (102,39) 256
(103,39) (104,39) 131
(104,39) (103,39) 168
(104,39) (105,39) 140
(105,39) (104,39) 90
(105,39) (106,39) 214
(106,39) (105,39) 487
(106,39) (107,39) 455
(107,39) (106,39) 183
(107,39) (108,39) 386
(108,39) (107,39) 219
(108,39) (109,39) 40
(109,39) (108,39) 272
(109,39) (110,39) 249
(110,39) (109,39) 11
(110,39) (111,39) 257
(111,39) (110,39) 60
(111,39) (112,39) 498
(112,39) (111,39) 172
(112,39) (113,39) 423
(113,39) (112,39) 476
(113,39) (114,39) 190
(114,39) (113,39) 71
(114,39) (115,39) 168
(115,39) (114,39) 168
(115,39) (116,39) 495
(116,39) (115,39) 133
(116,39) (117,39) 147
(117,39) (116,39) 151
(117,39) (118,39) 391
(118,39) (117,39) 369
(118,39) (119,39) 462
(119,39) (118,39) 28
(119,39) (120,39) 320
(120,39) (119,39) 219
(120,39) (121,39) 196
(121,39) (120,39) 266
(121,39) (122,39) 259
(122,39) (121,39) 416
(122,39) (123,39) 143
(123,39) (122,39) 381
(123,39) (124,39) 275
(124,39) (123,39) 401
(124,39) (125,39) 363
(125,39) (124,39) 415
(125,39) (126,39) 121
(126,39) (125,39) 249
(126,39) (127,39) 457
(127,39) (126,39) 327
(127,39) (128,39) 182
(128,39) (127,39) 223
(128,39) (129,39) 155
(129,39) (128,39) 115
(129,39) (130,39) 237
(130,39) (129,39) 327
(130,39) (131,39) 304
(131,39) (130,39) 74
(131,39) (132,39) 73
(132,39) (131,39) 196
(132,39) (133,39) 408
(133,39) (132,39) 156
(133,39) (134,39) 239
(134,39) (133,39) 195
(134,39) (135,39) 469
(135,39) (134,39) 367
(135,39) (136,39) 303
(136,39) (135,39) 315
(136,39) (137,39) 117
(137,39) (136,39) 240
(137,39) (138,39) 64
(138,39) (137,39) 204
(138,39) (139,39) 201
(139,39) (138,39) 423
(139,39) (140,39) 28
(140,39) (139,39) 74
(140,39) (141,39) 187
(141,39) (140,39) 72
(141,39) (142,39) 185
(142,39) (141,39) 123
(142,39) (143,39) 197
(143,39) (142,39) 362
(143,39) (144,39) 17
(144,39) (143,39) 30
(144,39) (145,39) 433
(145,39) (144,39) 182
(145,39) (146,39) 113
(146,39) (145,39) 479
(146,39) (147,39) 268
(147,39) (146,39) 473
(147,39) (148,39) 404
(148,39) (147,39) 268
(148,39) (149,39) 479
(149,39) (148,39) 399
(149,39) (150,39) 37
(150,39) (149,39) 90
(1,40) (2,40) 466
(2,40) (1,40) 332
(2,40) (3,40) 59
(3,40) (2,40) 264
(3,40) (4,40) 305
(4,40) (3,40) 413
(4,40) (5,40) 234
(5,40) (4,40) 481
(5,40) (6,40) 300
(6,40) (5,40) 264
(6,40) (7,40) 398
(7,40) (6,40) 46
(7,40) (8,40) 79
(8,40) (7,40) 218
(8,40) (9,40) 74
(9,40) (8,40) 431
(9,40) (10,40) 115
(10,40) (9,40) 421
(10,40) (11,40) 379
(11,40) (10,40) 163
(11,40) (12,40) 13
(12,40) (11,40) 494
(12,40) (13,40) 432
(13,40) (12,40) 487
(13,40) (14,40) 452
(14,40) (13,40) 141
(14,40) (15,40) 344
(15,40) (14,40) 412
(15,40) (16,40) 1
(16,40) (15,40) 340
(16,40) (17,40) 338
(17,40) (16,40) 241
(17,40) (18,40) 232
(18,40) (17,40) 403
(18,40) (19,40) 72
(19,40) (18,40) 59
(19,40) (20,40) 29
(20,40) (19,40) 205
(20,40) (21,40) 79
(21,40) (20,40) 212
(21,40) (22,40) 371
(22,40) (21,40) 184
(22,40) (23,40) 79
(23,40) (22,40) 11
(23,40) (24,40) 356
(24,40) (23,40) 499
(24,40) (25,40) 412
(25,40) (24,40) 179
(25,40) (26,40) 309
(26,40) (25,40) 80
(26,40) (27,40) 457
(27,40) (26,40) 212
(27,40) (28,40) 306
(28,40) (27,40) 14
(28,40) (29,40) 8
(29,40) (28,40) 34
(29,40) (30,40) 257
(30,40) (29,40) 198
(30,40) (31,40) 199
(31,40) (30,40) 220
(31,40) (32,40) 214
(32,40) (31,40) 486
(32,40) (33,40) 231
(33,40) (32,40) 181
(33,40) (34,40) 486
(34,40) (33,40) 243
(34,40) (35,40) 119
(35,40) (34,40) 435
(35,40) (36,40) 265
(36,40) (35,40) 155
(36,40) (37,40) 192
(37,40) (36,40) 385
(37,40) (38,40) 55
(38,40) (37,40) 39
(38,40) (39,40) 167
(39,40) (38,40) 59
(39,40) (40,40) 242
(40,40) (39,40) 195
(40,40) (41,40) 91
(41,40) (40,40) 60
(41,40) (42,40) 70
(42,40) (41,40) 460
(42,40) (43,40) 190
(43,40) (42,40) 360
(43,40) (44,40) 173
(44,40) (43,40) 287
(44,40) (45,40) 439
(45,40) (44,40) 342
(45,40) (46,40) 318
(46,40) (45,40) 244
(46,40) (47,40) 83
(47,40) (46,40) 29
(47,40) (48,40) 289
(48,40) (47,40) 346
(48,40) (49,40) 314
(49,40) (48,40) 306
(49,40) (50,40) 230
(50,40) (49,40) 358
(50,40) (51,40) 399
(51,40) (50,40) 168
(51,40) (52,40) 216
(52,40) (51,40) 199
(52,40) (53,40) 177
(53,40) (52,40) 12
(53,40) (54,40) 417
(54,40) (53,40) 253
(54,40) (55,40) 456
(55,40) (54,40) 13
(55,40) (56,40) 484
(56,40) (55,40) 31
(56,40) (57,40) 171
(57,40) (56,40) 233
(57,40) (58,40) 330
(58,40) (57,40) 379
(58,40) (59,40) 262
(59,40) (58,40) 115
(59,40) (60,40) 133
(60,40) (59,40) 180
(60,40) (61,40) 63
(61,40) (60,40) 233
(61,40) (62,40) 187
(62,40) (61,40) 383
(62,40) (63,40) 468
(63,40) (62,40) 198
(63,40) (64,40) 456
(64,40) (63,40) 443
(64,40) (65,40) 119
(65,40) (64,40) 459
(65,40) (66,40) 55
(66,40) (65,40) 483
(66,40) (67,40) 281
(67,40) (66,40) 450
(67,40) (68,40) 315
(68,40) (67,40) 466
(68,40) (69,40) 197
(69,40) (68,40) 332
(69,40) (70,40) 62
(70,40) (69,40) 370
(70,40) (71,40) 77
(71,40) (70,40) 202
(71,40) (72,40) 379
(72,40) (71,40) 498
(72,40) (73,40) 192
(73,40) (72,40) 149
(73,40) (74,40) 249
(74,40) (73,40) 127
(74,40) (75,40) 138
(75,40) (74,40) 10
(75,40) (76,40) 196
(76,40) (75,40) 318
(76,40) (77,40) 250
(77,40) (76,40) 136
(77,40) (78,40) 80
(78,40) (77,40) 371
(78,40) (79,40) 397
(79,40) (78,40) 155
(79,40) (80,40) 220
(80,40) (79,40) 237
(80,40) (81,40) 448
(81,40) (80,40) 238
(81,40) (82,40) 122
(82,40) (81,40) 18
(82,40) (83,40) 92
(83,40) (82,40) 370
(83,40) (84,40) 194
(84,40) (83,40) 432
(84,40) (85,40) 206
(85,40) (84,40) 343
(85,40) (86,40) 456
(86,40) (85,40) 326
(86,40) (87,40) 207
(87,40) (86,40) 101
(87,40) (88,40) 474
(88,40) (87,40) 441
(88,40) (89,40) 94
(89,40) (88,40) 303
(89,40) (90,40) 323
(90,40) (89,40) 382
(90,40) (91,40) 186
(91,40) (90,40) 300
(91,40) (92,40) 160
(92,40) (91,40) 437
(92,40) (93,40) 178
(93,40) (92,40) 22
(93,40) (94,40) 465
(94,40) (93,40) 468
(94,40) (95,40) 474
(95,40) (94,40) 24
(95,40) (96,40) 148
(96,40) (95,40) 222
(96,40) (97,40) 484
(97,40) (96,40) 469
(97,40) (98,40) 85
(98,40) (97,40) 455
(98,40) (99,40) 377
(99,40) (98,40) 231
(99,40) (100,40) 156
(100,40) (99,40) 300
(100,40) (101,40) 339
(101,40) (100,40) 215
(101,40) (102,40) 9
(102,40) (101,40) 97
(102,40) (103,40) 488
(103,40) (102,40) 458
(103,40) (104,40) 163
(104,40) (103,40) 488
(104,40) (105,40) 325
(105,40) (104,40) 32
(105,40) (106,40) 469
(106,40) (105,40) 325
(106,40) (107,40) 48
(107,40) (106,40) 433
(107,40) (108,40) 277
(108,40) (107,40) 280
(108,40) (109,40) 184
(109,40) (108,40) 133
(109,40) (110,40) 295
(110,40) (109,40) 42
(110,40) (111,40) 84
(111,40) (110,40) 182
(111,40) (112,40) 86
(112,40) (111,40) 455
(112,40) (113,40) 455
(113,40) (112,40) 393
(113,40) (114,40) 470
(114,40) (113,40) 234
(114,40) (115,40) 87
(115,40) (114,40) 34
(115,40) (116,40) 158
(116,40) (115,40) 447
(116,40) (117,40) 267
(117,40) (116,40) 280
(117,40) (118,40) 384
(118,40) (117,40) 67
(118,40) (119,40) 200
(119,40) (118,40) 497
(119,40) (120,40) 100
(120,40) (119,40) 390
(120,40) (121,40) 260
(121,40) (120,40) 312
(121,40) (122,40) 294
(122,40) (121,40) 125
(122,40) (123,40) 346
(123,40) (122,40) 314
(123,40) (124,40) 388
(124,40) (123,40) 307
(124,40) (125,40) 456
(125,40) (124,40) 435
(125,40) (126,40) 56
(126,40) (125,40) 341
(126,40) (127,40) 366
(127,40) (126,40) 176
(127,40) (128,40) 243
(128,40) (127,40) 483
(128,40) (129,40) 16
(129,40) (128,40) 334
(129,40) (130,40) 267
(130,40) (129,40) 39
(130,40) (131,40) 202
(131,40) (130,40) 329
(131,40) (132,40) 343
(132,40) (131,40) 328
(132,40) (133,40) 92
(133,40) (132,40) 36
(133,40) (134,40) 365
(134,40) (133,40) 160
(134,40) (135,40) 297
(135,40) (134,40) 250
(135,40) (136,40) 33
(136,40) (135,40) 487
(136,40) (137,40) 313
(137,40) (136,40) 127
(137,40) (138,40) 29
(138,40) (137,40) 292
(138,40) (139,40) 328
(139,40) (138,40) 297
(139,40) (140,40) 229
(140,40) (139,40) 407
(140,40) (141,40) 254
(141,40) (140,40) 185
(141,40) (142,40) 210
(142,40) (141,40) 461
(142,40) (143,40) 128
(143,40) (142,40) 110
(143,40) (144,40) 250
(144,40) (143,40) 151
(144,40) (145,40) 293
(145,40) (144,40) 127
(145,40) (146,40) 186
(146,40) (145,40) 6
(146,40) (147,40) 231
(147,40) (146,40) 146
(147,40) (148,40) 476
(148,40) (147,40) 268
(148,40) (149,40) 40
(149,40) (148,40) 81
(149,40) (150,40) 165
(150,40) (149,40) 100
(1,41) (2,41) 462
(2,41) (1,41) 266
(2,41) (3,41) 87
(3,41) (2,41) 304
(3,41) (4,41) 258
(4,41) (3,41) 432
(4,41) (5,41) 412
(5,41) (4,41) 328
(5,41) (6,41) 369
(6,41) (5,41) 224
(6,41) (7,41) 400
(7,41) (6,41) 160
(7,41) (8,41) 405
(8,41) (7,41) 54
(8,41) (9,41) 168
(9,41) (8,41) 38
(9,41) (10,41) 331
(10,41) (9,41) 448
(10,41) (11,41) 300
(11,41) (10,41) 90
(11,41) (12,41) 492
(12,41) (11,41) 410
(12,41) (13,41) 442
(13,41) (12,41) 479
(13,41) (14,41) 433
(14,41) (13,41) 400
(14,41) (15,41) 97
(15,41) (14,41) 99
(15,41) (16,41) 336
(16,41) (15,41) 284
(16,41) (17,41) 186
(17,41) (16,41) 83
(17,41) (18,41) 408
(18,41) (17,41) 92
(18,41) (19,41) 270
(19,41) (18,41) 157
(19,41) (20,41) 197
(20,41) (19,41) 132
(20,41) (21,41) 223
(21,41) (20,41) 175
(21,41) (22,41) 145
(22,41) (21,41) 423
(22,41) (23,41) 300
(23,41) (22,41) 365
(23,41) (24,41) 403
(24,41) (23,41) 268
(24,41) (25,41) 102
(25,41) (24,41) 228
(25,41) (26,41) 431
(26,41) (25,41) 135
(26,41) (27,41) 157
(27,41) (26,41) 50
(27,41) (28,41) 474
(28,41) (27,41) 109
(28,41) (29,41) 180
(29,41) (28,41) 198
(29,41) (30,41) 332
(30,41) (29,41) 208
(30,41) (31,41) 18
(31,41) (30,41) 327
(31,41) (32,41) 44
(32,41) (31,41) 9
(32,41) (33,41) 122
(33,41) (32,41) 486
(33,41) (34,41) 249
(34,41) (33,41) 101
(34,41) (35,41) 234
(35,41) (34,41) 97
(35,41) (36,41) 472
(36,41) (35,41) 355
(36,41) (37,41) 12
(37,41) (36,41) 375
(37,41) (38,41) 265
(38,41) (37,41) 472
(38,41) (39,41) 190
(39,41) (38,41) 307
(39,41) (40,41) 107
(40,41) (39,41) 361
(40,41) (41,41) 128
(41,41) (40,41) 320
(41,41) (42,41) 370
(42,41) (41,41) 22
(42,41) (43,41) 36
(43,41) (42,41) 111
(43,41) (44,41) 432
(44,41) (43,41) 52
(44,41) (45,41) 138
(45,41) (44,41) 443
(45,41) (46,41) 101
(46,41) (45,41) 277
(46,41) (47,41) 78
(47,41) (46,41) 363
(47,41) (48,41) 80
(48,41) (47,41) 384
(48,41) (49,41) 151
(49,41) (48,41) 19
(49,41) (50,41) 377
(50,41) (49,41) 476
(50,41) (51,41) 350
(51,41) (50,41) 425
(51,41) (52,41) 300
(52,41) (51,41) 353
(52,41) (53,41) 308
(53,41) (52,41) 267
(53,41) (54,41) 480
(54,41) (53,41) 273
(54,41) (55,41) 365
(55,41) (54,41) 449
(55,41) (56,41) 252
(56,41) (55,41) 282
(56,41) (57,41) 98
(57,41) (56,41) 20
(57,41) (58,41) 267
(58,41) (57,41) 170
(58,41) (59,41) 122
(59,41) (58,41) 198
(59,41) (60,41) 96
(60,41) (59,41) 449
(60,41) (61,41) 265
(61,41) (60,41) 90
(61,41) (62,41) 28
(62,41) (61,41) 35
(62,41) (63,41) 114
(63,41) (62,41) 377
(63,41) (64,41) 292
(64,41) (63,41) 337
(64,41) (65,41) 347
(65,41) (64,41) 331
(65,41) (66,41) 154
(66,41) (65,41) 41
(66,41) (67,41) 391
(67,41) (66,41) 16
(67,41) (68,41) 77
(68,41) (67,41) 126
(68,41) (69,41) 340
(69,41) (68,41) 150
(69,41) (70,41) 99
(70,41) (69,41) 77
(70,41) (71,41) 106
(71,41) (70,41) 255
(71,41) (72,41) 328
(72,41) (71,41) 339
(72,41) (73,41) 489
(73,41) (72,41) 341
(73,41) (74,41) 239
(74,41) (73,41) 213
(74,41) (75,41) 339
(75,41) (74,41) 398
(75,41) (76,41) 243
(76,41) (75,41) 299
(76,41) (77,41) 58
(77,41) (76,41) 143
(77,41) (78,41) 4
(78,41) (77,41) 58
(78,41) (79,41) 369
(79,41) (78,41) 353
(79,41) (80,41) 208
(80,41) (79,41) 151
(80,41) (81,41) 401
(81,41) (80,41) 259
(81,41) (82,41) 411
(82,41) (81,41) 400
(82,41) (83,41) 488
(83,41) (82,41) 90
(83,41) (84,41) 211
(84,41) (83,41) 337
(84,41) (85,41) 347
(85,41) (84,41) 146
(85,41) (86,41) 181
(86,41) (85,41) 177
(86,41) (87,41) 425
(87,41) (86,41) 443
(87,41) (88,41) 345
(88,41) (87,41) 264
(88,41) (89,41) 63
(89,41) (88,41) 364
(89,41) (90,41) 456
(90,41) (89,41) 345
(90,41) (91,41) 222
(91,41) (90,41) 4
(91,41) (92,41) 77
(92,41) (91,41) 137
(92,41) (93,41) 48
(93,41) (92,41) 363
(93,41) (94,41) 357
(94,41) (93,41) 439
(94,41) (95,41) 324
(95,41) (94,41) 240
(95,41) (96,41) 464
(96,41) (95,41) 15
(96,41) (97,41) 430
(97,41) (96,41) 57
(97,41) (98,41) 53
(98,41) (97,41) 233
(98,41) (99,41) 234
(99,41) (98,41) 93
(99,41) (100,41) 190
(100,41) (99,41) 67
(100,41) (101,41) 320
(101,41) (100,41) 250
(101,41) (102,41) 286
(102,41) (101,41) 408
(102,41) (103,41) 161
(103,41) (102,41) 22
(103,41) (104,41) 424
(104,41) (103,41) 88
(104,41) (105,41) 282
(105,41) (104,41) 315
(105,41) (106,41) 45
(106,41) (105,41) 453
(106,41) (107,41) 492
(107,41) (106,41) 208
(107,41) (108,41) 57
(108,41) (107,41) 456
(108,41) (109,41) 187
(109,41) (108,41) 72
(109,41) (110,41) 295
(110,41) (109,41) 156
(110,41) (111,41) 23
(111,41) (110,41) 434
(111,41) (112,41) 232
(112,41) (111,41) 217
(112,41) (113,41) 488
(113,41) (112,41) 306
(113,41) (114,41) 134
(114,41) (113,41) 237
(114,41) (115,41) 413
(115,41) (114,41) 286
(115,41) (116,41) 358
(116,41) (115,41) 372
(116,41) (117,41) 349
(117,41) (116,41) 54
(117,41) (118,41) 395
(118,41) (117,41) 458
(118,41) (119,41) 472
(119,41) (118,41) 499
(119,41) (120,41) 33
(120,41) (119,41) 396
(120,41) (121,41) 281
(121,41) (120,41) 255
(121,41) (122,41) 443
(122,41) (121,41) 98
(122,41) (123,41) 113
(123,41) (122,41) 313
(123,41) (124,41) 165
(124,41) (123,41) 232
(124,41) (125,41) 303
(125,41) (124,41) 175
(125,41) (126,41) 195
(126,41) (125,41) 96
(126,41) (127,41) 114
(127,41) (126,41) 310
(127,41) (128,41) 143
(128,41) (127,41) 148
(128,41) (129,41) 425
(129,41) (128,41) 423
(129,41) (130,41) 390
(130,41) (129,41) 275
(130,41) (131,41) 77
(131,41) (130,41) 356
(131,41) (132,41) 38
(132,41) (131,41) 51
(132,41) (133,41) 486
(133,41) (132,41) 345
(133,41) (134,41) 47
(134,41) (133,41) 175
(134,41) (135,41) 51
(135,41) (134,41) 228
(135,41) (136,41) 188
(136,41) (135,41) 460
(136,41) (137,41) 300
(137,41) (136,41) 41
(137,41) (138,41) 405
(138,41) (137,41) 422
(138,41) (139,41) 72
(139,41) (138,41) 252
(139,41) (140,41) 108
(140,41) (139,41) 220
(140,41) (141,41) 416
(141,41) (140,41) 240
(141,41) (142,41) 261
(142,41) (141,41) 416
(142,41) (143,41) 332
(143,41) (142,41) 256
(143,41) (144,41) 307
(144,41) (143,41) 254
(144,41) (145,41) 35
(145,41) (144,41) 362
(145,41) (146,41) 468
(146,41) (145,41) 28
(146,41) (147,41) 49
(147,41) (146,41) 293
(147,41) (148,41) 164
(148,41) (147,41) 486
(148,41) (149,41) 233
(149,41) (148,41) 97
(149,41) (150,41) 43
(150,41) (149,41) 15
(1,42) (2,42) 161
(2,42) (1,42) 21
(2,42) (3,42) 401
