s (1,1) 62
(137,11) (138,11) 464
(138,11) (137,11) 7
(138,11) (139,11) 87
(139,11) (138,11) 336
(139,11) (140,11) 286
(140,11) (139,11) 47
(140,11) (141,11) 404
(141,11) (140,11) 439
(141,11) (142,11) 180
(142,11) (141,11) 26
(142,11) (143,11) 271
(143,11) (142,11) 39
(143,11) (144,11) 434
(144,11) (143,11) 102
(144,11) (145,11) 480
(145,11) (144,11) 431
(145,11) (146,11) 259
(146,11) (145,11) 450
(146,11) (147,11) 251
(147,11) (146,11) 73
(147,11) (148,11) 295
(148,11) (147,11) 63
(148,11) (149,11) 323
(149,11) (148,11) 97
(149,11) (150,11) 470
(150,11) (149,11) 80
(150,11) (151,11) 214
(151,11) (150,11) 295
(151,11) (152,11) 193
(152,11) (151,11) 334
(152,11) (153,11) 332
(153,11) (152,11) 70
(153,11) (154,11) 339
(154,11) (153,11) 371
(154,11) (155,11) 137
(155,11) (154,11) 153
(155,11) (156,11) 381
(156,11) (155,11) 493
(156,11) (157,11) 330
(157,11) (156,11) 32
(157,11) (158,11) 351
(158,11) (157,11) 20
(158,11) (159,11) 112
(159,11) (158,11) 429
(159,11) (160,11) 179
(160,11) (159,11) 425
(160,11) (161,11) 52
(161,11) (160,11) 148
(161,11) (162,11) 481
(162,11) (161,11) 87
(162,11) (163,11) 378
(163,11) (162,11) 306
(163,11) (164,11) 144
(164,11) (163,11) 453
(164,11) (165,11) 81
(165,11) (164,11) 350
(165,11) (166,11) 499
(166,11) (165,11) 412
(166,11) (167,11) 9
(167,11) (166,11) 495
(167,11) (168,11) 389
(168,11) (167,11) 127
(168,11) (169,11) 204
(169,11) (168,11) 334
(169,11) (170,11) 71
(170,11) (169,11) 473
(170,11) (171,11) 239
(171,11) (170,11) 79
(171,11) (172,11) 465
(172,11) (171,11) 84
(172,11) (173,11) 76
(173,11) (172,11) 127
(173,11) (174,11) 28
(174,11) (173,11) 132
(174,11) (175,11) 101
(175,11) (174,11) 452
(175,11) (176,11) 186
(176,11) (175,11) 214
(176,11) (177,11) 484
(177,11) (176,11) 394
(177,11) (178,11) 24
(178,11) (177,11) 467
(178,11) (179,11) 252
(179,11) (178,11) 426
(179,11) (180,11) 261
(180,11) (179,11) 161
(180,11) (181,11) 145
(181,11) (180,11) 137
(181,11) (182,11) 24
(182,11) (181,11) 46
(182,11) (183,11) 106
(183,11) (182,11) 282
(183,11) (184,11) 372
(184,11) (183,11) 328
(184,11) (185,11) 239
(185,11) (184,11) 485
(185,11) (186,11) 168
(186,11) (185,11) 337
(186,11) (187,11) 405
(187,11) (186,11) 105
(187,11) (188,11) 363
(188,11) (187,11) 207
(188,11) (189,11) 231
(189,11) (188,11) 445
(189,11) (190,11) 246
(190,11) (189,11) 371
(1,12) (2,12) 160
(2,12) (1,12) 320
(2,12) (3,12) 183
(3,12) (2,12) 244
(3,12) (4,12) 367
(4,12) (3,12) 431
(4,12) (5,12) 467
(5,12) (4,12) 187
(5,12) (6,12) 175
(6,12) (5,12) 399
(6,12) (7,12) 368
(7,12) (6,12) 67
(7,12) (8,12) 47
(8,12) (7,12) 92
(8,12) (9,12) 113
(9,12) (8,12) 84
(9,12) (10,12) 318
(10,12) (9,12) 388
(10,12) (11,12) 24
(11,12) (10,12) 97
(11,12) (12,12) 29
(12,12) (11,12) 13
(12,12) (13,12) 397
(13,12) (12,12) 150
(13,12) (14,12) 446
(14,12) (13,12) 155
(14,12) (15,12) 485
(15,12) (14,12) 478
(15,12) (16,12) 81
(16,12) (15,12) 478
(16,12) (17,12) 206
(17,12) (16,12) 454
(17,12) (18,12) 395
(18,12) (17,12) 289
(18,12) (19,12) 194
(19,12) (18,12) 288
(19,12) (20,12) 58
(20,12) (19,12) 439
(20,12) (21,12) 304
(21,12) (20,12) 92
(21,12) (22,12) 456
(22,12) (21,12) 7
(22,12) (23,12) 326
(23,12) (22,12) 236
(23,12) (24,12) 123
(24,12) (23,12) 287
(24,12) (25,12) 109
(25,12) (24,12) 487
(25,12) (26,12) 133
(26,12) (25,12) 489
(26,12) (27,12) 479
(27,12) (26,12) 404
(27,12) (28,12) 139
(28,12) (27,12) 175
(28,12) (29,12) 403
(29,12) (28,12) 434
(29,12) (30,12) 143
(30,12) (29,12) 121
(30,12) (31,12) 240
(31,12) (30,12) 382
(31,12) (32,12) 304
(32,12) (31,12) 257
(32,12) (33,12) 271
(33,12) (32,12) 39
(33,12) (34,12) 323
(34,12) (33,12) 235
(34,12) (35,12) 259
(35,12) (34,12) 349
(35,12) (36,12) 47
(36,12) (35,12) 271
(36,12) (37,12) 175
(37,12) (36,12) 432
(37,12) (38,12) 414
(38,12) (37,12) 337
(38,12) (39,12) 251
(39,12) (38,12) 392
(39,12) (40,12) 242
(40,12) (39,12) 11
(40,12) (41,12) 441
(41,12) (40,12) 87
(41,12) (42,12) 263
(42,12) (41,12) 205
(42,12) (43,12) 243
(43,12) (42,12) 451
(43,12) (44,12) 79
(44,12) (43,12) 498
(44,12) (45,12) 289
(45,12) (44,12) 139
(45,12) (46,12) 437
(46,12) (45,12) 44
(46,12) (47,12) 24
(47,12) (46,12) 10
(47,12) (48,12) 116
(48,12) (47,12) 187
(48,12) (49,12) 42
(49,12) (48,12) 235
(49,12) (50,12) 439
(50,12) (49,12) 7
(50,12) (51,12) 471
(51,12) (50,12) 427
(51,12) (52,12) 261
(52,12) (51,12) 271
(52,12) (53,12) 413
(53,12) (52,12) 300
(53,12) (54,12) 271
(54,12) (53,12) 41
(54,12) (55,12) 207
(55,12) (54,12) 166
(55,12) (56,12) 391
(56,12) (55,12) 4
(56,12) (57,12) 208
(57,12) (56,12) 360
(57,12) (58,12) 472
(58,12) (57,12) 233
(58,12) (59,12) 439
(59,12) (58,12) 78
(59,12) (60,12) 344
(60,12) (59,12) 343
(60,12) (61,12) 460
(61,12) (60,12) 379
(61,12) (62,12) 225
(62,12) (61,12) 166
(62,12) (63,12) 494
(63,12) (62,12) 338
(63,12) (64,12) 323
(64,12) (63,12) 352
(64,12) (65,12) 119
(65,12) (64,12) 46
(65,12) (66,12) 429
(66,12) (65,12) 227
(66,12) (67,12) 116
(67,12) (66,12) 63
(67,12) (68,12) 404
(68,12) (67,12) 38
(68,12) (69,12) 109
(69,12) (68,12) 227
(69,12) (70,12) 405
(70,12) (69,12) 359
(70,12) (71,12) 311
(71,12) (70,12) 182
(71,12) (72,12) 318
(72,12) (71,12) 306
(72,12) (73,12) 487
(73,12) (72,12) 146
(73,12) (74,12) 139
(74,12) (73,12) 248
(74,12) (75,12) 78
(75,12) (74,12) 404
(75,12) (76,12) 443
(76,12) (75,12) 150
(76,12) (77,12) 407
(77,12) (76,12) 492
(77,12) (78,12) 490
(78,12) (77,12) 285
(78,12) (79,12) 440
(79,12) (78,12) 123
(79,12) (80,12) 475
(80,12) (79,12) 443
(80,12) (81,12) 49
(81,12) (80,12) 16
(81,12) (82,12) 223
(82,12) (81,12) 173
(82,12) (83,12) 251
(83,12) (82,12) 464
(83,12) (84,12) 269
(84,12) (83,12) 350
(84,12) (85,12) 156
(85,12) (84,12) 59
(85,12) (86,12) 201
(86,12) (85,12) 71
(86,12) (87,12) 461
(87,12) (86,12) 81
(87,12) (88,12) 216
(88,12) (87,12) 412
(88,12) (89,12) 265
(89,12) (88,12) 329
(89,12) (90,12) 457
(90,12) (89,12) 90
(90,12) (91,12) 358
(91,12) (90,12) 133
(91,12) (92,12) 302
(92,12) (91,12) 183
(92,12) (93,12) 403
(93,12) (92,12) 243
(93,12) (94,12) 110
(94,12) (93,12) 416
(94,12) (95,12) 167
(95,12) (94,12) 369
(95,12) (96,12) 239
(96,12) (95,12) 333
(96,12) (97,12) 264
(97,12) (96,12) 205
(97,12) (98,12) 402
(98,12) (97,12) 212
(98,12) (99,12) 212
(99,12) (98,12) 247
(99,12) (100,12) 71
(100,12) (99,12) 96
(100,12) (101,12) 82
(101,12) (100,12) 287
(101,12) (102,12) 447
(102,12) (101,12) 329
(102,12) (103,12) 247
(103,12) (102,12) 230
(103,12) (104,12) 179
(104,12) (103,12) 155
(104,12) (105,12) 299
(105,12) (104,12) 205
(105,12) (106,12) 250
(106,12) (105,12) 331
(106,12) (107,12) 490
(107,12) (106,12) 30
(107,12) (108,12) 176
(108,12) (107,12) 461
(108,12) (109,12) 455
(109,12) (108,12) 392
(109,12) (110,12) 471
(110,12) (109,12) 14
(110,12) (111,12) 232
(111,12) (110,12) 414
(111,12) (112,12) 436
(112,12) (111,12) 282
(112,12) (113,12) 53
(113,12) (112,12) 44
(113,12) (114,12) 186
(114,12) (113,12) 408
(114,12) (115,12) 427
(115,12) (114,12) 39
(115,12) (116,12) 150
(116,12) (115,12) 215
(116,12) (117,12) 286
(117,12) (116,12) 66
(117,12) (118,12) 282
(118,12) (117,12) 138
(118,12) (119,12) 455
(119,12) (118,12) 209
(119,12) (120,12) 490
(120,12) (119,12) 334
(120,12) (121,12) 396
(121,12) (120,12) 254
(121,12) (122,12) 242
(122,12) (121,12) 11
(122,12) (123,12) 246
(123,12) (122,12) 242
(123,12) (124,12) 165
(124,12) (123,12) 393
(124,12) (125,12) 260
(125,12) (124,12) 211
(125,12) (126,12) 39
(126,12) (125,12) 18
(126,12) (127,12) 385
(127,12) (126,12) 357
(127,12) (128,12) 189
(128,12) (127,12) 273
(128,12) (129,12) 464
(129,12) (128,12) 307
(129,12) (130,12) 26
(130,12) (129,12) 485
(130,12) (131,12) 205
(131,12) (130,12) 268
(131,12) (132,12) 250
(132,12) (131,12) 21
(132,12) (133,12) 313
(133,12) (132,12) 290
(133,12) (134,12) 204
(134,12) (133,12) 324
(134,12) (135,12) 278
(135,12) (134,12) 299
(135,12) (136,12) 426
(136,12) (135,12) 110
(136,12) (137,12) 9
(137,12) (136,12) 27
(137,12) (138,12) 76
(138,12) (137,12) 406
(138,12) (139,12) 93
(139,12) (138,12) 466
(139,12) (140,12) 494
(140,12) (139,12) 150
(140,12) (141,12) 213
(141,12) (140,12) 376
(141,12) (142,12) 158
(142,12) (141,12) 25
(142,12) (143,12) 87
(143,12) (142,12) 123
(143,12) (144,12) 46
(144,12) (143,12) 411
(144,12) (145,12) 152
(145,12) (144,12) 81
(145,12) (146,12) 32
(146,12) (145,12) 124
(146,12) (147,12) 264
(147,12) (146,12) 167
(147,12) (148,12) 16
(148,12) (147,12) 427
(148,12) (149,12) 114
(149,12) (148,12) 245
(149,12) (150,12) 263
(150,12) (149,12) 421
(150,12) (151,12) 13
(151,12) (150,12) 183
(151,12) (152,12) 17
(152,12) (151,12) 167
(152,12) (153,12) 477
(153,12) (152,12) 162
(153,12) (154,12) 157
(154,12) (153,12) 77
(154,12) (155,12) 341
(155,12) (154,12) 161
(155,12) (156,12) 50
(156,12) (155,12) 169
(156,12) (157,12) 271
(157,12) (156,12) 191
(157,12) (158,12) 58
(158,12) (157,12) 100
(158,12) (159,12) 463
(159,12) (158,12) 346
(159,12) (160,12) 71
(160,12) (159,12) 260
(160,12) (161,12) 458
(161,12) (160,12) 117
(161,12) (162,12) 454
(162,12) (161,12) 96
(162,12) (163,12) 357
(163,12) (162,12) 331
(163,12) (164,12) 363
(164,12) (163,12) 116
(164,12) (165,12) 109
(165,12) (164,12) 221
(165,12) (166,12) 360
(166,12) (165,12) 36
(166,12) (167,12) 98
(167,12) (166,12) 10
(167,12) (168,12) 97
(168,12) (167,12) 80
(168,12) (169,12) 61
(169,12) (168,12) 265
(169,12) (170,12) 185
(170,12) (169,12) 483
(170,12) (171,12) 337
(171,12) (170,12) 143
(171,12) (172,12) 377
(172,12) (171,12) 378
(172,12) (173,12) 333
(173,12) (172,12) 392
(173,12) (174,12) 253
(174,12) (173,12) 180
(174,12) (175,12) 175
(175,12) (174,12) 334
(175,12) (176,12) 33
(176,12) (175,12) 391
(176,12) (177,12) 425
(177,12) (176,12) 484
(177,12) (178,12) 249
(178,12) (177,12) 344
(178,12) (179,12) 41
(179,12) (178,12) 33
(179,12) (180,12) 123
(180,12) (179,12) 177
(180,12) (181,12) 388
(181,12) (180,12) 456
(181,12) (182,12) 307
(182,12) (181,12) 262
(182,12) (183,12) 267
(183,12) (182,12) 315
(183,12) (184,12) 177
(184,12) (183,12) 50
(184,12) (185,12) 181
(185,12) (184,12) 189
(185,12) (186,12) 48
(186,12) (185,12) 491
(186,12) (187,12) 157
(187,12) (186,12) 377
(187,12) (188,12) 187
(188,12) (187,12) 84
(188,12) (189,12) 400
(189,12) (188,12) 191
(189,12) (190,12) 40
(190,12) (189,12) 96
(1,13) (2,13) 249
(2,13) (1,13) 429
(2,13) (3,13) 230
(3,13) (2,13) 413
(3,13) (4,13) 197
(4,13) (3,13) 35
(4,13) (5,13) 496
(5,13) (4,13) 350
(5,13) (6,13) 310
(6,13) (5,13) 180
(6,13) (7,13) 305
(7,13) (6,13) 250
(7,13) (8,13) 348
(8,13) (7,13) 447
(8,13) (9,13) 167
(9,13) (8,13) 185
(9,13) (10,13) 122
(10,13) (9,13) 99
(10,13) (11,13) 146
(11,13) (10,13) 245
(11,13) (12,13) 56
(12,13) (11,13) 271
(12,13) (13,13) 226
(13,13) (12,13) 103
(13,13) (14,13) 461
(14,13) (13,13) 458
(14,13) (15,13) 177
(15,13) (14,13) 276
(15,13) (16,13) 364
(16,13) (15,13) 343
(16,13) (17,13) 475
(17,13) (16,13) 96
(17,13) (18,13) 68
(18,13) (17,13) 494
(18,13) (19,13) 217
(19,13) (18,13) 430
(19,13) (20,13) 212
(20,13) (19,13) 48
(20,13) (21,13) 5
(21,13) (20,13) 85
(21,13) (22,13) 150
(22,13) (21,13) 436
(22,13) (23,13) 292
(23,13) (22,13) 202
(23,13) (24,13) 284
(24,13) (23,13) 22
(24,13) (25,13) 109
(25,13) (24,13) 310
(25,13) (26,13) 125
(26,13) (25,13) 377
(26,13) (27,13) 150
(27,13) (26,13) 157
(27,13) (28,13) 478
(28,13) (27,13) 45
(28,13) (29,13) 50
(29,13) (28,13) 455
(29,13) (30,13) 485
(30,13) (29,13) 39
(30,13) (31,13) 102
(31,13) (30,13) 158
(31,13) (32,13) 240
(32,13) (31,13) 458
(32,13) (33,13) 90
(33,13) (32,13) 276
(33,13) (34,13) 207
(34,13) (33,13) 46
(34,13) (35,13) 63
(35,13) (34,13) 461
(35,13) (36,13) 467
(36,13) (35,13) 412
(36,13) (37,13) 14
(37,13) (36,13) 14
(37,13) (38,13) 111
(38,13) (37,13) 46
(38,13) (39,13) 232
(39,13) (38,13) 454
(39,13) (40,13) 365
(40,13) (39,13) 493
(40,13) (41,13) 370
(41,13) (40,13) 450
(41,13) (42,13) 267
(42,13) (41,13) 273
(42,13) (43,13) 208
(43,13) (42,13) 421
(43,13) (44,13) 264
(44,13) (43,13) 248
(44,13) (45,13) 69
(45,13) (44,13) 1
(45,13) (46,13) 497
(46,13) (45,13) 239
(46,13) (47,13) 362
(47,13) (46,13) 281
(47,13) (48,13) 256
(48,13) (47,13) 122
(48,13) (49,13) 96
(49,13) (48,13) 232
(49,13) (50,13) 448
(50,13) (49,13) 199
(50,13) (51,13) 298
(51,13) (50,13) 499
(51,13) (52,13) 245
(52,13) (51,13) 203
(52,13) (53,13) 140
(53,13) (52,13) 127
(53,13) (54,13) 323
(54,13) (53,13) 409
(54,13) (55,13) 441
(55,13) (54,13) 458
(55,13) (56,13) 458
(56,13) (55,13) 116
(56,13) (57,13) 427
(57,13) (56,13) 284
(57,13) (58,13) 95
(58,13) (57,13) 144
(58,13) (59,13) 88
(59,13) (58,13) 37
(59,13) (60,13) 114
(60,13) (59,13) 124
(60,13) (61,13) 359
(61,13) (60,13) 482
(61,13) (62,13) 205
(62,13) (61,13) 463
(62,13) (63,13) 494
(63,13) (62,13) 470
(63,13) (64,13) 253
(64,13) (63,13) 180
(64,13) (65,13) 179
(65,13) (64,13) 456
(65,13) (66,13) 81
(66,13) (65,13) 345
(66,13) (67,13) 113
(67,13) (66,13) 431
(67,13) (68,13) 140
(68,13) (67,13) 393
(68,13) (69,13) 67
(69,13) (68,13) 25
(69,13) (70,13) 160
(70,13) (69,13) 418
(70,13) (71,13) 440
(71,13) (70,13) 85
(71,13) (72,13) 428
(72,13) (71,13) 238
(72,13) (73,13) 187
(73,13) (72,13) 300
(73,13) (74,13) 79
(74,13) (73,13) 93
(74,13) (75,13) 491
(75,13) (74,13) 483
(75,13) (76,13) 355
(76,13) (75,13) 389
(76,13) (77,13) 368
(77,13) (76,13) 103
(77,13) (78,13) 53
(78,13) (77,13) 33
(78,13) (79,13) 188
(79,13) (78,13) 489
(79,13) (80,13) 419
(80,13) (79,13) 328
(80,13) (81,13) 421
(81,13) (80,13) 101
(81,13) (82,13) 324
(82,13) (81,13) 482
(82,13) (83,13) 388
(83,13) (82,13) 398
(83,13) (84,13) 156
(84,13) (83,13) 142
(84,13) (85,13) 331
(85,13) (84,13) 329
(85,13) (86,13) 236
(86,13) (85,13) 284
(86,13) (87,13) 484
(87,13) (86,13) 468
(87,13) (88,13) 158
(88,13) (87,13) 349
(88,13) (89,13) 256
(89,13) (88,13) 346
(89,13) (90,13) 78
(90,13) (89,13) 260
(90,13) (91,13) 72
(91,13) (90,13) 89
(91,13) (92,13) 319
(92,13) (91,13) 390
(92,13) (93,13) 131
(93,13) (92,13) 307
(93,13) (94,13) 81
(94,13) (93,13) 348
(94,13) (95,13) 387
(95,13) (94,13) 149
(95,13) (96,13) 61
(96,13) (95,13) 451
(96,13) (97,13) 83
(97,13) (96,13) 245
(97,13) (98,13) 8
(98,13) (97,13) 157
(98,13) (99,13) 468
(99,13) (98,13) 256
(99,13) (100,13) 174
(100,13) (99,13) 201
(100,13) (101,13) 91
(101,13) (100,13) 42
(101,13) (102,13) 177
(102,13) (101,13) 331
(102,13) (103,13) 65
(103,13) (102,13) 247
(103,13) (104,13) 490
(104,13) (103,13) 460
(104,13) (105,13) 212
(105,13) (104,13) 62
(105,13) (106,13) 191
(106,13) (105,13) 114
(106,13) (107,13) 483
(107,13) (106,13) 224
(107,13) (108,13) 472
(108,13) (107,13) 201
(108,13) (109,13) 78
(109,13) (108,13) 10
(109,13) (110,13) 489
(110,13) (109,13) 401
(110,13) (111,13) 472
(111,13) (110,13) 367
(111,13) (112,13) 104
(112,13) (111,13) 331
(112,13) (113,13) 140
(113,13) (112,13) 126
(113,13) (114,13) 449
(114,13) (113,13) 123
(114,13) (115,13) 475
(115,13) (114,13) 493
(115,13) (116,13) 341
(116,13) (115,13) 180
(116,13) (117,13) 164
(117,13) (116,13) 340
(117,13) (118,13) 321
(118,13) (117,13) 244
(118,13) (119,13) 128
(119,13) (118,13) 325
(119,13) (120,13) 360
(120,13) (119,13) 94
(120,13) (121,13) 241
(121,13) (120,13) 221
(121,13) (122,13) 272
(122,13) (121,13) 107
(122,13) (123,13) 13
(123,13) (122,13) 19
(123,13) (124,13) 75
(124,13) (123,13) 464
(124,13) (125,13) 19
(125,13) (124,13) 76
(125,13) (126,13) 189
(126,13) (125,13) 110
(126,13) (127,13) 337
(127,13) (126,13) 307
(127,13) (128,13) 155
(128,13) (127,13) 344
(128,13) (129,13) 193
(129,13) (128,13) 183
(129,13) (130,13) 2
(130,13) (129,13) 34
(130,13) (131,13) 272
(131,13) (130,13) 84
(131,13) (132,13) 438
(132,13) (131,13) 65
(132,13) (133,13) 226
(133,13) (132,13) 219
(133,13) (134,13) 7
(134,13) (133,13) 258
(134,13) (135,13) 307
(135,13) (134,13) 423
(135,13) (136,13) 37
(136,13) (135,13) 316
(136,13) (137,13) 307
(137,13) (136,13) 57
(137,13) (138,13) 72
(138,13) (137,13) 185
(138,13) (139,13) 16
(139,13) (138,13) 99
(139,13) (140,13) 430
(140,13) (139,13) 469
(140,13) (141,13) 99
(141,13) (140,13) 417
(141,13) (142,13) 174
(142,13) (141,13) 83
(142,13) (143,13) 141
(143,13) (142,13) 28
(143,13) (144,13) 375
(144,13) (143,13) 456
(144,13) (145,13) 435
(145,13) (144,13) 84
(145,13) (146,13) 409
(146,13) (145,13) 206
(146,13) (147,13) 392
(147,13) (146,13) 6
(147,13) (148,13) 329
(148,13) (147,13) 166
(148,13) (149,13) 129
(149,13) (148,13) 215
(149,13) (150,13) 399
(150,13) (149,13) 310
(150,13) (151,13) 149
(151,13) (150,13) 453
(151,13) (152,13) 297
(152,13) (151,13) 103
(152,13) (153,13) 288
(153,13) (152,13) 308
(153,13) (154,13) 239
(154,13) (153,13) 226
(154,13) (155,13) 174
(155,13) (154,13) 44
(155,13) (156,13) 93
(156,13) (155,13) 142
(156,13) (157,13) 61
(157,13) (156,13) 113
(157,13) (158,13) 278
(158,13) (157,13) 219
(158,13) (159,13) 404
(159,13) (158,13) 55
(159,13) (160,13) 451
(160,13) (159,13) 6
(160,13) (161,13) 428
(161,13) (160,13) 110
(161,13) (162,13) 453
(162,13) (161,13) 346
(162,13) (163,13) 297
(163,13) (162,13) 354
(163,13) (164,13) 497
(164,13) (163,13) 421
(164,13) (165,13) 204
(165,13) (164,13) 225
(165,13) (166,13) 112
(166,13) (165,13) 407
(166,13) (167,13) 491
(167,13) (166,13) 78
(167,13) (168,13) 79
(168,13) (167,13) 161
(168,13) (169,13) 238
(169,13) (168,13) 217
(169,13) (170,13) 5
(170,13) (169,13) 414
(170,13) (171,13) 187
(171,13) (170,13) 445
(171,13) (172,13) 292
(172,13) (171,13) 145
(172,13) (173,13) 159
(173,13) (172,13) 325
(173,13) (174,13) 390
(174,13) (173,13) 466
(174,13) (175,13) 422
(175,13) (174,13) 172
(175,13) (176,13) 228
(176,13) (175,13) 26
(176,13) (177,13) 4
(177,13) (176,13) 287
(177,13) (178,13) 430
(178,13) (177,13) 162
(178,13) (179,13) 138
(179,13) (178,13) 286
(179,13) (180,13) 374
(180,13) (179,13) 315
(180,13) (181,13) 308
(181,13) (180,13) 212
(181,13) (182,13) 312
(182,13) (181,13) 270
(182,13) (183,13) 371
(183,13) (182,13) 99
(183,13) (184,13) 63
(184,13) (183,13) 391
(184,13) (185,13) 486
(185,13) (184,13) 324
(185,13) (186,13) 278
(186,13) (185,13) 336
(186,13) (187,13) 13
(187,13) (186,13) 31
(187,13) (188,13) 253
(188,13) (187,13) 252
(188,13) (189,13) 231
(189,13) (188,13) 260
(189,13) (190,13) 482
(190,13) (189,13) 201
(1,14) (2,14) 240
(2,14) (1,14) 174
(2,14) (3,14) 385
(3,14) (2,14) 199
(3,14) (4,14) 361
(4,14) (3,14) 37
(4,14) (5,14) 172
(5,14) (4,14) 43
(5,14) (6,14) 131
(6,14) (5,14) 195
(6,14) (7,14) 345
(7,14) (6,14) 160
(7,14) (8,14) 318
(8,14) (7,14) 255
(8,14) (9,14) 170
(9,14) (8,14) 158
(9,14) (10,14) 111
(10,14) (9,14) 20
(10,14) (11,14) 206
(11,14) (10,14) 497
(11,14) (12,14) 96
(12,14) (11,14) 77
(12,14) (13,14) 18
(13,14) (12,14) 344
(13,14) (14,14) 298
(14,14) (13,14) 161
(14,14) (15,14) 119
(15,14) (14,14) 4
(15,14) (16,14) 482
(16,14) (15,14) 193
(16,14) (17,14) 363
(17,14) (16,14) 319
(17,14) (18,14) 481
(18,14) (17,14) 238
(18,14) (19,14) 383
(19,14) (18,14) 479
(19,14) (20,14) 345
(20,14) (19,14) 291
(20,14) (21,14) 231
(21,14) (20,14) 356
(21,14) (22,14) 172
(22,14) (21,14) 164
(22,14) (23,14) 6
(23,14) (22,14) 240
(23,14) (24,14) 251
(24,14) (23,14) 136
(24,14) (25,14) 182
(25,14) (24,14) 431
(25,14) (26,14) 114
(26,14) (25,14) 256
(26,14) (27,14) 140
(27,14) (26,14) 35
(27,14) (28,14) 156
(28,14) (27,14) 444
(28,14) (29,14) 369
(29,14) (28,14) 371
(29,14) (30,14) 261
(30,14) (29,14) 317
(30,14) (31,14) 116
(31,14) (30,14) 441
(31,14) (32,14) 259
(32,14) (31,14) 398
(32,14) (33,14) 159
(33,14) (32,14) 304
(33,14) (34,14) 386
(34,14) (33,14) 136
(34,14) (35,14) 197
(35,14) (34,14) 124
(35,14) (36,14) 369
(36,14) (35,14) 137
(36,14) (37,14) 119
(37,14) (36,14) 377
(37,14) (38,14) 278
(38,14) (37,14) 323
(38,14) (39,14) 376
(39,14) (38,14) 123
(39,14) (40,14) 222
(40,14) (39,14) 18
(40,14) (41,14) 368
(41,14) (40,14) 130
(41,14) (42,14) 389
(42,14) (41,14) 64
(42,14) (43,14) 164
(43,14) (42,14) 317
(43,14) (44,14) 49
(44,14) (43,14) 74
(44,14) (45,14) 279
(45,14) (44,14) 248
(45,14) (46,14) 219
(46,14) (45,14) 13
(46,14) (47,14) 320
(47,14) (46,14) 103
(47,14) (48,14) 108
(48,14) (47,14) 363
(48,14) (49,14) 487
(49,14) (48,14) 45
(49,14) (50,14) 169
(50,14) (49,14) 415
(50,14) (51,14) 228
(51,14) (50,14) 323
(51,14) (52,14) 161
(52,14) (51,14) 15
(52,14) (53,14) 356
(53,14) (52,14) 339
(53,14) (54,14) 232
(54,14) (53,14) 453
(54,14) (55,14) 444
(55,14) (54,14) 73
(55,14) (56,14) 137
(56,14) (55,14) 410
(56,14) (57,14) 363
(57,14) (56,14) 138
(57,14) (58,14) 146
(58,14) (57,14) 439
(58,14) (59,14) 211
(59,14) (58,14) 342
(59,14) (60,14) 88
(60,14) (59,14) 158
(60,14) (61,14) 24
(61,14) (60,14) 412
(61,14) (62,14) 443
(62,14) (61,14) 173
(62,14) (63,14) 272
(63,14) (62,14) 118
(63,14) (64,14) 303
(64,14) (63,14) 122
(64,14) (65,14) 128
(65,14) (64,14) 238
(65,14) (66,14) 476
(66,14) (65,14) 60
(66,14) (67,14) 92
(67,14) (66,14) 496
(67,14) (68,14) 477
(68,14) (67,14) 381
(68,14) (69,14) 278
(69,14) (68,14) 197
(69,14) (70,14) 467
(70,14) (69,14) 353
(70,14) (71,14) 493
(71,14) (70,14) 2
(71,14) (72,14) 82
(72,14) (71,14) 278
(72,14) (73,14) 489
(73,14) (72,14) 479
(73,14) (74,14) 120
(74,14) (73,14) 278
(74,14) (75,14) 32
(75,14) (74,14) 144
(75,14) (76,14) 93
(76,14) (75,14) 471
(76,14) (77,14) 16
(77,14) (76,14) 478
(77,14) (78,14) 37
(78,14) (77,14) 467
(78,14) (79,14) 343
(79,14) (78,14) 53
(79,14) (80,14) 273
(80,14) (79,14) 88
(80,14) (81,14) 292
(81,14) (80,14) 37
(81,14) (82,14) 450
(82,14) (81,14) 466
(82,14) (83,14) 436
(83,14) (82,14) 87
(83,14) (84,14) 112
(84,14) (83,14) 367
(84,14) (85,14) 357
(85,14) (84,14) 76
(85,14) (86,14) 185
(86,14) (85,14) 184
(86,14) (87,14) 24
(87,14) (86,14) 354
(87,14) (88,14) 267
(88,14) (87,14) 240
(88,14) (89,14) 433
(89,14) (88,14) 142
(89,14) (90,14) 455
(90,14) (89,14) 81
(90,14) (91,14) 304
(91,14) (90,14) 213
(91,14) (92,14) 220
(92,14) (91,14) 139
(92,14) (93,14) 311
(93,14) (92,14) 18
(93,14) (94,14) 97
(94,14) (93,14) 300
(94,14) (95,14) 146
(95,14) (94,14) 358
(95,14) (96,14) 94
(96,14) (95,14) 342
(96,14) (97,14) 69
(97,14) (96,14) 448
(97,14) (98,14) 216
(98,14) (97,14) 118
(98,14) (99,14) 400
(99,14) (98,14) 76
(99,14) (100,14) 487
(100,14) (99,14) 262
(100,14) (101,14) 261
(101,14) (100,14) 135
(101,14) (102,14) 276
(102,14) (101,14) 434
(102,14) (103,14) 48
(103,14) (102,14) 324
(103,14) (104,14) 400
(104,14) (103,14) 106
(104,14) (105,14) 39
(105,14) (104,14) 367
(105,14) (106,14) 164
(106,14) (105,14) 176
(106,14) (107,14) 82
(107,14) (106,14) 231
(107,14) (108,14) 33
(108,14) (107,14) 165
