s (1,1) 311
(50,26) (51,26) 247
(51,26) (50,26) 39
(51,26) (52,26) 421
(52,26) (51,26) 335
(52,26) (53,26) 182
(53,26) (52,26) 346
(53,26) (54,26) 279
(54,26) (53,26) 416
(54,26) (55,26) 218
(55,26) (54,26) 159
(55,26) (56,26) 243
(56,26) (55,26) 89
(56,26) (57,26) 439
(57,26) (56,26) 108
(57,26) (58,26) 13
(58,26) (57,26) 132
(58,26) (59,26) 168
(59,26) (58,26) 446
(59,26) (60,26) 414
(60,26) (59,26) 425
(60,26) (61,26) 280
(61,26) (60,26) 295
(61,26) (62,26) 179
(62,26) (61,26) 428
(62,26) (63,26) 283
(63,26) (62,26) 268
(63,26) (64,26) 376
(64,26) (63,26) 384
(64,26) (65,26) 277
(65,26) (64,26) 92
(65,26) (66,26) 447
(66,26) (65,26) 101
(66,26) (67,26) 169
(67,26) (66,26) 264
(67,26) (68,26) 383
(68,26) (67,26) 223
(68,26) (69,26) 120
(69,26) (68,26) 301
(69,26) (70,26) 105
(70,26) (69,26) 80
(70,26) (71,26) 344
(71,26) (70,26) 308
(71,26) (72,26) 178
(72,26) (71,26) 337
(72,26) (73,26) 220
(73,26) (72,26) 180
(73,26) (74,26) 129
(74,26) (73,26) 261
(74,26) (75,26) 126
(75,26) (74,26) 75
(75,26) (76,26) 449
(76,26) (75,26) 18
(76,26) (77,26) 276
(77,26) (76,26) 3
(77,26) (78,26) 186
(78,26) (77,26) 432
(78,26) (79,26) 118
(79,26) (78,26) 80
(79,26) (80,26) 224
(80,26) (79,26) 147
(80,26) (81,26) 308
(81,26) (80,26) 200
(81,26) (82,26) 20
(82,26) (81,26) 244
(82,26) (83,26) 48
(83,26) (82,26) 458
(83,26) (84,26) 455
(84,26) (83,26) 265
(84,26) (85,26) 67
(85,26) (84,26) 444
(85,26) (86,26) 10
(86,26) (85,26) 420
(86,26) (87,26) 80
(87,26) (86,26) 11
(87,26) (88,26) 212
(88,26) (87,26) 492
(88,26) (89,26) 187
(89,26) (88,26) 277
(89,26) (90,26) 204
(90,26) (89,26) 499
(90,26) (91,26) 99
(91,26) (90,26) 343
(91,26) (92,26) 267
(92,26) (91,26) 86
(92,26) (93,26) 271
(93,26) (92,26) 49
(93,26) (94,26) 14
(94,26) (93,26) 401
(94,26) (95,26) 120
(95,26) (94,26) 111
(95,26) (96,26) 237
(96,26) (95,26) 198
(96,26) (97,26) 312
(97,26) (96,26) 50
(97,26) (98,26) 54
(98,26) (97,26) 174
(98,26) (99,26) 452
(99,26) (98,26) 201
(99,26) (100,26) 153
(100,26) (99,26) 169
(100,26) (101,26) 407
(101,26) (100,26) 234
(101,26) (102,26) 162
(102,26) (101,26) 432
(102,26) (103,26) 94
(103,26) (102,26) 300
(103,26) (104,26) 413
(104,26) (103,26) 116
(104,26) (105,26) 36
(105,26) (104,26) 214
(105,26) (106,26) 371
(106,26) (105,26) 498
(106,26) (107,26) 151
(107,26) (106,26) 210
(107,26) (108,26) 417
(108,26) (107,26) 53
(108,26) (109,26) 370
(109,26) (108,26) 169
(109,26) (110,26) 386
(110,26) (109,26) 344
(110,26) (111,26) 130
(111,26) (110,26) 75
(111,26) (112,26) 19
(112,26) (111,26) 261
(112,26) (113,26) 424
(113,26) (112,26) 399
(113,26) (114,26) 334
(114,26) (113,26) 75
(114,26) (115,26) 440
(115,26) (114,26) 485
(115,26) (116,26) 149
(116,26) (115,26) 249
(116,26) (117,26) 460
(117,26) (116,26) 492
(117,26) (118,26) 264
(118,26) (117,26) 432
(118,26) (119,26) 257
(119,26) (118,26) 336
(119,26) (120,26) 469
(120,26) (119,26) 52
(120,26) (121,26) 59
(121,26) (120,26) 488
(121,26) (122,26) 457
(122,26) (121,26) 478
(122,26) (123,26) 309
(123,26) (122,26) 108
(123,26) (124,26) 288
(124,26) (123,26) 164
(124,26) (125,26) 363
(125,26) (124,26) 254
(125,26) (126,26) 39
(126,26) (125,26) 10
(126,26) (127,26) 488
(127,26) (126,26) 232
(127,26) (128,26) 162
(128,26) (127,26) 29
(128,26) (129,26) 120
(129,26) (128,26) 191
(129,26) (130,26) 420
(130,26) (129,26) 143
(130,26) (131,26) 450
(131,26) (130,26) 262
(131,26) (132,26) 303
(132,26) (131,26) 36
(132,26) (133,26) 83
(133,26) (132,26) 145
(133,26) (134,26) 201
(134,26) (133,26) 76
(134,26) (135,26) 70
(135,26) (134,26) 5
(135,26) (136,26) 448
(136,26) (135,26) 297
(136,26) (137,26) 241
(137,26) (136,26) 291
(137,26) (138,26) 339
(138,26) (137,26) 87
(138,26) (139,26) 190
(139,26) (138,26) 85
(139,26) (140,26) 370
(140,26) (139,26) 438
(140,26) (141,26) 364
(141,26) (140,26) 229
(141,26) (142,26) 193
(142,26) (141,26) 369
(142,26) (143,26) 461
(143,26) (142,26) 84
(143,26) (144,26) 458
(144,26) (143,26) 334
(144,26) (145,26) 424
(145,26) (144,26) 462
(145,26) (146,26) 231
(146,26) (145,26) 458
(146,26) (147,26) 20
(147,26) (146,26) 92
(147,26) (148,26) 23
(148,26) (147,26) 95
(148,26) (149,26) 419
(149,26) (148,26) 71
(149,26) (150,26) 368
(150,26) (149,26) 495
(150,26) (151,26) 365
(151,26) (150,26) 257
(151,26) (152,26) 102
(152,26) (151,26) 141
(152,26) (153,26) 369
(153,26) (152,26) 26
(153,26) (154,26) 453
(154,26) (153,26) 8
(154,26) (155,26) 451
(155,26) (154,26) 350
(155,26) (156,26) 468
(156,26) (155,26) 448
(156,26) (157,26) 76
(157,26) (156,26) 77
(157,26) (158,26) 215
(158,26) (157,26) 406
(158,26) (159,26) 275
(159,26) (158,26) 128
(159,26) (160,26) 435
(160,26) (159,26) 158
(160,26) (161,26) 381
(161,26) (160,26) 231
(161,26) (162,26) 92
(162,26) (161,26) 364
(162,26) (163,26) 131
(163,26) (162,26) 328
(163,26) (164,26) 424
(164,26) (163,26) 300
(164,26) (165,26) 368
(165,26) (164,26) 235
(165,26) (166,26) 458
(166,26) (165,26) 407
(166,26) (167,26) 334
(167,26) (166,26) 395
(167,26) (168,26) 463
(168,26) (167,26) 468
(168,26) (169,26) 339
(169,26) (168,26) 246
(169,26) (170,26) 30
(170,26) (169,26) 471
(170,26) (171,26) 425
(171,26) (170,26) 169
(171,26) (172,26) 379
(172,26) (171,26) 53
(172,26) (173,26) 48
(173,26) (172,26) 403
(173,26) (174,26) 297
(174,26) (173,26) 457
(174,26) (175,26) 56
(175,26) (174,26) 125
(175,26) (176,26) 433
(176,26) (175,26) 319
(176,26) (177,26) 146
(177,26) (176,26) 243
(177,26) (178,26) 318
(178,26) (177,26) 220
(178,26) (179,26) 47
(179,26) (178,26) 489
(179,26) (180,26) 24
(180,26) (179,26) 462
(180,26) (181,26) 303
(181,26) (180,26) 308
(181,26) (182,26) 114
(182,26) (181,26) 426
(182,26) (183,26) 485
(183,26) (182,26) 255
(183,26) (184,26) 336
(184,26) (183,26) 344
(184,26) (185,26) 124
(185,26) (184,26) 403
(185,26) (186,26) 458
(186,26) (185,26) 58
(186,26) (187,26) 191
(187,26) (186,26) 116
(187,26) (188,26) 85
(188,26) (187,26) 458
(188,26) (189,26) 359
(189,26) (188,26) 199
(189,26) (190,26) 436
(190,26) (189,26) 170
(190,26) (191,26) 329
(191,26) (190,26) 309
(191,26) (192,26) 356
(192,26) (191,26) 113
(192,26) (193,26) 231
(193,26) (192,26) 65
(193,26) (194,26) 102
(194,26) (193,26) 480
(194,26) (195,26) 307
(195,26) (194,26) 175
(195,26) (196,26) 322
(196,26) (195,26) 202
(196,26) (197,26) 275
(197,26) (196,26) 12
(197,26) (198,26) 5
(198,26) (197,26) 286
(198,26) (199,26) 273
(199,26) (198,26) 438
(199,26) (200,26) 79
(200,26) (199,26) 108
(200,26) (201,26) 79
(201,26) (200,26) 444
(201,26) (202,26) 218
(202,26) (201,26) 219
(202,26) (203,26) 71
(203,26) (202,26) 462
(203,26) (204,26) 356
(204,26) (203,26) 486
(204,26) (205,26) 401
(205,26) (204,26) 385
(205,26) (206,26) 276
(206,26) (205,26) 200
(206,26) (207,26) 114
(207,26) (206,26) 482
(207,26) (208,26) 316
(208,26) (207,26) 39
(208,26) (209,26) 148
(209,26) (208,26) 222
(209,26) (210,26) 67
(210,26) (209,26) 242
(210,26) (211,26) 448
(211,26) (210,26) 282
(211,26) (212,26) 123
(212,26) (211,26) 243
(212,26) (213,26) 212
(213,26) (212,26) 40
(213,26) (214,26) 414
(214,26) (213,26) 125
(214,26) (215,26) 51
(215,26) (214,26) 30
(215,26) (216,26) 401
(216,26) (215,26) 373
(216,26) (217,26) 268
(217,26) (216,26) 394
(217,26) (218,26) 90
(218,26) (217,26) 76
(218,26) (219,26) 215
(219,26) (218,26) 347
(219,26) (220,26) 483
(220,26) (219,26) 269
(1,27) (2,27) 426
(2,27) (1,27) 316
(2,27) (3,27) 476
(3,27) (2,27) 141
(3,27) (4,27) 178
(4,27) (3,27) 443
(4,27) (5,27) 101
(5,27) (4,27) 457
(5,27) (6,27) 462
(6,27) (5,27) 242
(6,27) (7,27) 418
(7,27) (6,27) 359
(7,27) (8,27) 39
(8,27) (7,27) 30
(8,27) (9,27) 357
(9,27) (8,27) 442
(9,27) (10,27) 147
(10,27) (9,27) 27
(10,27) (11,27) 102
(11,27) (10,27) 296
(11,27) (12,27) 303
(12,27) (11,27) 185
(12,27) (13,27) 330
(13,27) (12,27) 285
(13,27) (14,27) 183
(14,27) (13,27) 480
(14,27) (15,27) 437
(15,27) (14,27) 198
(15,27) (16,27) 357
(16,27) (15,27) 172
(16,27) (17,27) 181
(17,27) (16,27) 452
(17,27) (18,27) 299
(18,27) (17,27) 213
(18,27) (19,27) 189
(19,27) (18,27) 240
(19,27) (20,27) 306
(20,27) (19,27) 341
(20,27) (21,27) 332
(21,27) (20,27) 448
(21,27) (22,27) 224
(22,27) (21,27) 496
(22,27) (23,27) 279
(23,27) (22,27) 40
(23,27) (24,27) 89
(24,27) (23,27) 19
(24,27) (25,27) 217
(25,27) (24,27) 334
(25,27) (26,27) 186
(26,27) (25,27) 327
(26,27) (27,27) 72
(27,27) (26,27) 355
(27,27) (28,27) 345
(28,27) (27,27) 277
(28,27) (29,27) 342
(29,27) (28,27) 8
(29,27) (30,27) 425
(30,27) (29,27) 227
(30,27) (31,27) 208
(31,27) (30,27) 1
(31,27) (32,27) 5
(32,27) (31,27) 259
(32,27) (33,27) 248
(33,27) (32,27) 214
(33,27) (34,27) 366
(34,27) (33,27) 351
(34,27) (35,27) 426
(35,27) (34,27) 424
(35,27) (36,27) 238
(36,27) (35,27) 478
(36,27) (37,27) 199
(37,27) (36,27) 363
(37,27) (38,27) 467
(38,27) (37,27) 289
(38,27) (39,27) 105
(39,27) (38,27) 311
(39,27) (40,27) 265
(40,27) (39,27) 134
(40,27) (41,27) 367
(41,27) (40,27) 435
(41,27) (42,27) 131
(42,27) (41,27) 137
(42,27) (43,27) 129
(43,27) (42,27) 398
(43,27) (44,27) 460
(44,27) (43,27) 236
(44,27) (45,27) 486
(45,27) (44,27) 285
(45,27) (46,27) 73
(46,27) (45,27) 115
(46,27) (47,27) 270
(47,27) (46,27) 426
(47,27) (48,27) 185
(48,27) (47,27) 470
(48,27) (49,27) 94
(49,27) (48,27) 16
(49,27) (50,27) 222
(50,27) (49,27) 27
(50,27) (51,27) 239
(51,27) (50,27) 399
(51,27) (52,27) 458
(52,27) (51,27) 331
(52,27) (53,27) 487
(53,27) (52,27) 379
(53,27) (54,27) 353
(54,27) (53,27) 201
(54,27) (55,27) 48
(55,27) (54,27) 245
(55,27) (56,27) 449
(56,27) (55,27) 325
(56,27) (57,27) 55
(57,27) (56,27) 134
(57,27) (58,27) 410
(58,27) (57,27) 492
(58,27) (59,27) 173
(59,27) (58,27) 289
(59,27) (60,27) 149
(60,27) (59,27) 137
(60,27) (61,27) 380
(61,27) (60,27) 4
(61,27) (62,27) 223
(62,27) (61,27) 92
(62,27) (63,27) 408
(63,27) (62,27) 191
(63,27) (64,27) 171
(64,27) (63,27) 211
(64,27) (65,27) 173
(65,27) (64,27) 345
(65,27) (66,27) 304
(66,27) (65,27) 285
(66,27) (67,27) 110
(67,27) (66,27) 431
(67,27) (68,27) 266
(68,27) (67,27) 173
(68,27) (69,27) 120
(69,27) (68,27) 55
(69,27) (70,27) 464
(70,27) (69,27) 419
(70,27) (71,27) 97
(71,27) (70,27) 118
(71,27) (72,27) 387
(72,27) (71,27) 358
(72,27) (73,27) 397
(73,27) (72,27) 2
(73,27) (74,27) 81
(74,27) (73,27) 210
(74,27) (75,27) 135
(75,27) (74,27) 400
(75,27) (76,27) 368
(76,27) (75,27) 117
(76,27) (77,27) 49
(77,27) (76,27) 385
(77,27) (78,27) 476
(78,27) (77,27) 357
(78,27) (79,27) 153
(79,27) (78,27) 472
(79,27) (80,27) 492
(80,27) (79,27) 160
(80,27) (81,27) 352
(81,27) (80,27) 241
(81,27) (82,27) 226
(82,27) (81,27) 269
(82,27) (83,27) 32
(83,27) (82,27) 361
(83,27) (84,27) 233
(84,27) (83,27) 51
(84,27) (85,27) 11
(85,27) (84,27) 79
(85,27) (86,27) 127
(86,27) (85,27) 236
(86,27) (87,27) 352
(87,27) (86,27) 457
(87,27) (88,27) 125
(88,27) (87,27) 412
(88,27) (89,27) 470
(89,27) (88,27) 200
(89,27) (90,27) 254
(90,27) (89,27) 76
(90,27) (91,27) 119
(91,27) (90,27) 462
(91,27) (92,27) 473
(92,27) (91,27) 478
(92,27) (93,27) 166
(93,27) (92,27) 357
(93,27) (94,27) 67
(94,27) (93,27) 351
(94,27) (95,27) 482
(95,27) (94,27) 307
(95,27) (96,27) 292
(96,27) (95,27) 324
(96,27) (97,27) 403
(97,27) (96,27) 197
(97,27) (98,27) 235
(98,27) (97,27) 486
(98,27) (99,27) 112
(99,27) (98,27) 209
(99,27) (100,27) 445
(100,27) (99,27) 489
(100,27) (101,27) 322
(101,27) (100,27) 112
(101,27) (102,27) 179
(102,27) (101,27) 328
(102,27) (103,27) 244
(103,27) (102,27) 212
(103,27) (104,27) 163
(104,27) (103,27) 407
(104,27) (105,27) 128
(105,27) (104,27) 95
(105,27) (106,27) 496
(106,27) (105,27) 265
(106,27) (107,27) 70
(107,27) (106,27) 453
(107,27) (108,27) 416
(108,27) (107,27) 42
(108,27) (109,27) 253
(109,27) (108,27) 316
(109,27) (110,27) 268
(110,27) (109,27) 309
(110,27) (111,27) 142
(111,27) (110,27) 27
(111,27) (112,27) 87
(112,27) (111,27) 112
(112,27) (113,27) 33
(113,27) (112,27) 144
(113,27) (114,27) 475
(114,27) (113,27) 401
(114,27) (115,27) 464
(115,27) (114,27) 39
(115,27) (116,27) 196
(116,27) (115,27) 227
(116,27) (117,27) 71
(117,27) (116,27) 185
(117,27) (118,27) 234
(118,27) (117,27) 254
(118,27) (119,27) 133
(119,27) (118,27) 142
(119,27) (120,27) 275
(120,27) (119,27) 96
(120,27) (121,27) 172
(121,27) (120,27) 123
(121,27) (122,27) 48
(122,27) (121,27) 86
(122,27) (123,27) 496
(123,27) (122,27) 87
(123,27) (124,27) 32
(124,27) (123,27) 279
(124,27) (125,27) 83
(125,27) (124,27) 277
(125,27) (126,27) 375
(126,27) (125,27) 228
(126,27) (127,27) 346
(127,27) (126,27) 163
(127,27) (128,27) 88
(128,27) (127,27) 318
(128,27) (129,27) 68
(129,27) (128,27) 339
(129,27) (130,27) 107
(130,27) (129,27) 473
(130,27) (131,27) 364
(131,27) (130,27) 479
(131,27) (132,27) 402
(132,27) (131,27) 441
(132,27) (133,27) 68
(133,27) (132,27) 146
(133,27) (134,27) 130
(134,27) (133,27) 75
(134,27) (135,27) 52
(135,27) (134,27) 366
(135,27) (136,27) 435
(136,27) (135,27) 409
(136,27) (137,27) 238
(137,27) (136,27) 457
(137,27) (138,27) 269
(138,27) (137,27) 7
(138,27) (139,27) 72
(139,27) (138,27) 90
(139,27) (140,27) 342
(140,27) (139,27) 27
(140,27) (141,27) 181
(141,27) (140,27) 152
(141,27) (142,27) 261
(142,27) (141,27) 488
(142,27) (143,27) 93
(143,27) (142,27) 33
(143,27) (144,27) 273
(144,27) (143,27) 339
(144,27) (145,27) 339
(145,27) (144,27) 297
(145,27) (146,27) 94
(146,27) (145,27) 343
(146,27) (147,27) 209
(147,27) (146,27) 369
(147,27) (148,27) 117
(148,27) (147,27) 208
(148,27) (149,27) 331
(149,27) (148,27) 492
(149,27) (150,27) 467
(150,27) (149,27) 263
(150,27) (151,27) 473
(151,27) (150,27) 470
(151,27) (152,27) 97
(152,27) (151,27) 428
(152,27) (153,27) 407
(153,27) (152,27) 396
(153,27) (154,27) 443
(154,27) (153,27) 275
(154,27) (155,27) 395
(155,27) (154,27) 184
(155,27) (156,27) 90
(156,27) (155,27) 149
(156,27) (157,27) 441
(157,27) (156,27) 326
(157,27) (158,27) 33
(158,27) (157,27) 349
(158,27) (159,27) 416
(159,27) (158,27) 491
(159,27) (160,27) 276
(160,27) (159,27) 304
(160,27) (161,27) 170
(161,27) (160,27) 254
(161,27) (162,27) 36
(162,27) (161,27) 463
(162,27) (163,27) 386
(163,27) (162,27) 173
(163,27) (164,27) 123
(164,27) (163,27) 426
(164,27) (165,27) 294
(165,27) (164,27) 115
(165,27) (166,27) 191
(166,27) (165,27) 413
(166,27) (167,27) 463
(167,27) (166,27) 336
(167,27) (168,27) 142
(168,27) (167,27) 123
(168,27) (169,27) 461
(169,27) (168,27) 29
(169,27) (170,27) 430
(170,27) (169,27) 288
(170,27) (171,27) 280
(171,27) (170,27) 394
(171,27) (172,27) 92
(172,27) (171,27) 93
(172,27) (173,27) 437
(173,27) (172,27) 446
(173,27) (174,27) 423
(174,27) (173,27) 290
(174,27) (175,27) 199
(175,27) (174,27) 279
(175,27) (176,27) 421
(176,27) (175,27) 412
(176,27) (177,27) 369
(177,27) (176,27) 327
(177,27) (178,27) 77
(178,27) (177,27) 112
(178,27) (179,27) 180
(179,27) (178,27) 299
(179,27) (180,27) 473
(180,27) (179,27) 361
(180,27) (181,27) 87
(181,27) (180,27) 86
(181,27) (182,27) 120
(182,27) (181,27) 346
(182,27) (183,27) 443
(183,27) (182,27) 429
(183,27) (184,27) 353
(184,27) (183,27) 92
(184,27) (185,27) 330
(185,27) (184,27) 227
(185,27) (186,27) 210
(186,27) (185,27) 327
(186,27) (187,27) 340
(187,27) (186,27) 476
(187,27) (188,27) 176
(188,27) (187,27) 160
(188,27) (189,27) 280
(189,27) (188,27) 276
(189,27) (190,27) 64
(190,27) (189,27) 391
(190,27) (191,27) 65
(191,27) (190,27) 367
(191,27) (192,27) 318
(192,27) (191,27) 155
(192,27) (193,27) 220
(193,27) (192,27) 11
(193,27) (194,27) 62
(194,27) (193,27) 215
(194,27) (195,27) 107
(195,27) (194,27) 238
(195,27) (196,27) 307
(196,27) (195,27) 436
(196,27) (197,27) 256
(197,27) (196,27) 337
(197,27) (198,27) 53
(198,27) (197,27) 81
(198,27) (199,27) 308
(199,27) (198,27) 101
(199,27) (200,27) 405
(200,27) (199,27) 230
(200,27) (201,27) 416
(201,27) (200,27) 226
(201,27) (202,27) 480
(202,27) (201,27) 259
(202,27) (203,27) 126
(203,27) (202,27) 214
(203,27) (204,27) 225
(204,27) (203,27) 436
(204,27) (205,27) 353
(205,27) (204,27) 5
(205,27) (206,27) 434
(206,27) (205,27) 186
(206,27) (207,27) 46
(207,27) (206,27) 8
(207,27) (208,27) 365
(208,27) (207,27) 469
(208,27) (209,27) 279
(209,27) (208,27) 87
(209,27) (210,27) 154
(210,27) (209,27) 188
(210,27) (211,27) 190
(211,27) (210,27) 428
(211,27) (212,27) 113
(212,27) (211,27) 387
(212,27) (213,27) 463
(213,27) (212,27) 396
(213,27) (214,27) 475
(214,27) (213,27) 332
(214,27) (215,27) 303
(215,27) (214,27) 49
(215,27) (216,27) 265
(216,27) (215,27) 158
(216,27) (217,27) 281
(217,27) (216,27) 375
(217,27) (218,27) 435
(218,27) (217,27) 458
(218,27) (219,27) 439
(219,27) (218,27) 88
(219,27) (220,27) 336
(220,27) (219,27) 411
(1,28) (2,28) 238
(2,28) (1,28) 169
(2,28) (3,28) 495
(3,28) (2,28) 365
(3,28) (4,28) 375
(4,28) (3,28) 138
(4,28) (5,28) 107
(5,28) (4,28) 358
(5,28) (6,28) 262
(6,28) (5,28) 434
(6,28) (7,28) 77
(7,28) (6,28) 254
(7,28) (8,28) 389
(8,28) (7,28) 467
(8,28) (9,28) 382
(9,28) (8,28) 466
(9,28) (10,28) 274
(10,28) (9,28) 20
(10,28) (11,28) 257
(11,28) (10,28) 424
(11,28) (12,28) 167
(12,28) (11,28) 407
(12,28) (13,28) 34
(13,28) (12,28) 10
(13,28) (14,28) 43
(14,28) (13,28) 77
(14,28) (15,28) 16
(15,28) (14,28) 420
(15,28) (16,28) 146
(16,28) (15,28) 306
(16,28) (17,28) 297
(17,28) (16,28) 456
(17,28) (18,28) 369
(18,28) (17,28) 86
(18,28) (19,28) 435
(19,28) (18,28) 313
(19,28) (20,28) 240
(20,28) (19,28) 129
(20,28) (21,28) 200
(21,28) (20,28) 451
(21,28) (22,28) 53
(22,28) (21,28) 476
(22,28) (23,28) 336
(23,28) (22,28) 422
(23,28) (24,28) 341
(24,28) (23,28) 448
(24,28) (25,28) 188
(25,28) (24,28) 134
(25,28) (26,28) 167
(26,28) (25,28) 213
(26,28) (27,28) 483
(27,28) (26,28) 392
(27,28) (28,28) 385
(28,28) (27,28) 475
(28,28) (29,28) 124
(29,28) (28,28) 352
(29,28) (30,28) 340
(30,28) (29,28) 441
(30,28) (31,28) 337
(31,28) (30,28) 315
(31,28) (32,28) 40
(32,28) (31,28) 320
(32,28) (33,28) 291
(33,28) (32,28) 283
(33,28) (34,28) 152
(34,28) (33,28) 246
(34,28) (35,28) 8
(35,28) (34,28) 381
(35,28) (36,28) 72
(36,28) (35,28) 137
(36,28) (37,28) 132
(37,28) (36,28) 378
(37,28) (38,28) 340
(38,28) (37,28) 334
(38,28) (39,28) 129
(39,28) (38,28) 132
(39,28) (40,28) 158
(40,28) (39,28) 327
(40,28) (41,28) 357
(41,28) (40,28) 113
(41,28) (42,28) 445
(42,28) (41,28) 458
(42,28) (43,28) 185
(43,28) (42,28) 250
(43,28) (44,28) 356
(44,28) (43,28) 139
(44,28) (45,28) 290
(45,28) (44,28) 342
(45,28) (46,28) 58
(46,28) (45,28) 178
(46,28) (47,28) 324
(47,28) (46,28) 245
(47,28) (48,28) 332
(48,28) (47,28) 333
(48,28) (49,28) 244
(49,28) (48,28) 12
(49,28) (50,28) 122
(50,28) (49,28) 165
(50,28) (51,28) 404
(51,28) (50,28) 194
(51,28) (52,28) 263
(52,28) (51,28) 57
(52,28) (53,28) 151
(53,28) (52,28) 33
(53,28) (54,28) 131
(54,28) (53,28) 47
(54,28) (55,28) 103
(55,28) (54,28) 27
(55,28) (56,28) 111
(56,28) (55,28) 72
(56,28) (57,28) 89
(57,28) (56,28) 197
(57,28) (58,28) 104
(58,28) (57,28) 395
(58,28) (59,28) 459
(59,28) (58,28) 35
(59,28) (60,28) 57
(60,28) (59,28) 26
(60,28) (61,28) 302
(61,28) (60,28) 82
(61,28) (62,28) 275
(62,28) (61,28) 228
(62,28) (63,28) 85
(63,28) (62,28) 310
(63,28) (64,28) 3
(64,28) (63,28) 19
(64,28) (65,28) 310
(65,28) (64,28) 471
(65,28) (66,28) 191
(66,28) (65,28) 490
(66,28) (67,28) 382
(67,28) (66,28) 252
(67,28) (68,28) 395
(68,28) (67,28) 283
(68,28) (69,28) 148
(69,28) (68,28) 167
(69,28) (70,28) 286
(70,28) (69,28) 360
(70,28) (71,28) 63
(71,28) (70,28) 84
(71,28) (72,28) 305
(72,28) (71,28) 151
(72,28) (73,28) 450
(73,28) (72,28) 137
(73,28) (74,28) 115
(74,28) (73,28) 485
(74,28) (75,28) 270
(75,28) (74,28) 327
(75,28) (76,28) 496
(76,28) (75,28) 251
(76,28) (77,28) 254
(77,28) (76,28) 119
(77,28) (78,28) 117
(78,28) (77,28) 152
(78,28) (79,28) 338
(79,28) (78,28) 140
(79,28) (80,28) 120
(80,28) (79,28) 168
(80,28) (81,28) 382
(81,28) (80,28) 16
(81,28) (82,28) 350
(82,28) (81,28) 489
(82,28) (83,28) 439
(83,28) (82,28) 358
(83,28) (84,28) 389
(84,28) (83,28) 454
(84,28) (85,28) 48
(85,28) (84,28) 88
(85,28) (86,28) 97
(86,28) (85,28) 484
(86,28) (87,28) 463
(87,28) (86,28) 271
(87,28) (88,28) 359
(88,28) (87,28) 296
(88,28) (89,28) 410
(89,28) (88,28) 5
(89,28) (90,28) 64
(90,28) (89,28) 79
(90,28) (91,28) 5
(91,28) (90,28) 85
(91,28) (92,28) 488
(92,28) (91,28) 52
(92,28) (93,28) 487
(93,28) (92,28) 149
(93,28) (94,28) 422
(94,28) (93,28) 358
(94,28) (95,28) 293
(95,28) (94,28) 457
(95,28) (96,28) 384
(96,28) (95,28) 182
(96,28) (97,28) 128
(97,28) (96,28) 120
(97,28) (98,28) 217
(98,28) (97,28) 319
(98,28) (99,28) 414
(99,28) (98,28) 145
(99,28) (100,28) 203
(100,28) (99,28) 65
(100,28) (101,28) 411
(101,28) (100,28) 16
(101,28) (102,28) 69
(102,28) (101,28) 459
(102,28) (103,28) 386
(103,28) (102,28) 211
(103,28) (104,28) 250
(104,28) (103,28) 51
(104,28) (105,28) 67
(105,28) (104,28) 253
(105,28) (106,28) 182
(106,28) (105,28) 241
(106,28) (107,28) 109
(107,28) (106,28) 122
(107,28) (108,28) 433
(108,28) (107,28) 55
(108,28) (109,28) 220
(109,28) (108,28) 125
(109,28) (110,28) 189
(110,28) (109,28) 320
(110,28) (111,28) 109
(111,28) (110,28) 269
(111,28) (112,28) 475
(112,28) (111,28) 475
(112,28) (113,28) 283
(113,28) (112,28) 422
(113,28) (114,28) 163
(114,28) (113,28) 231
(114,28) (115,28) 159
(115,28) (114,28) 329
(115,28) (116,28) 421
(116,28) (115,28) 425
(116,28) (117,28) 20
(117,28) (116,28) 92
(117,28) (118,28) 392
(118,28) (117,28) 50
(118,28) (119,28) 388
(119,28) (118,28) 29
(119,28) (120,28) 49
(120,28) (119,28) 300
(120,28) (121,28) 258
(121,28) (120,28) 241
(121,28) (122,28) 313
(122,28) (121,28) 456
(122,28) (123,28) 20
(123,28) (122,28) 441
(123,28) (124,28) 228
(124,28) (123,28) 498
(124,28) (125,28) 423
(125,28) (124,28) 181
(125,28) (126,28) 310
(126,28) (125,28) 156
(126,28) (127,28) 218
(127,28) (126,28) 205
(127,28) (128,28) 384
(128,28) (127,28) 148
(128,28) (129,28) 261
(129,28) (128,28) 478
(129,28) (130,28) 12
(130,28) (129,28) 62
(130,28) (131,28) 242
(131,28) (130,28) 301
(131,28) (132,28) 291
(132,28) (131,28) 319
(132,28) (133,28) 117
(133,28) (132,28) 338
(133,28) (134,28) 347
(134,28) (133,28) 349
(134,28) (135,28) 457
(135,28) (134,28) 309
(135,28) (136,28) 469
(136,28) (135,28) 283
(136,28) (137,28) 362
(137,28) (136,28) 466
(137,28) (138,28) 369
(138,28) (137,28) 103
(138,28) (139,28) 340
(139,28) (138,28) 307
(139,28) (140,28) 193
(140,28) (139,28) 467
(140,28) (141,28) 138
(141,28) (140,28) 419
(141,28) (142,28) 448
(142,28) (141,28) 2
(142,28) (143,28) 437
(143,28) (142,28) 117
(143,28) (144,28) 143
(144,28) (143,28) 389
(144,28) (145,28) 136
(145,28) (144,28) 44
(145,28) (146,28) 212
(146,28) (145,28) 67
(146,28) (147,28) 140
(147,28) (146,28) 418
(147,28) (148,28) 315
(148,28) (147,28) 257
(148,28) (149,28) 92
(149,28) (148,28) 112
(149,28) (150,28) 470
(150,28) (149,28) 338
